step,profile,k0,k1,num_images,psnr,ms_ssim,lpips,reconstruction_loss,active_ratio,perplexity,dead_code_count,collapse_ratio,min_l2_distance,src_reference_psnr,src_psnr_gap_db,teacher_psnr,teacher_psnr_drop_db,score,eligible,layer0_codebook_size,layer0_num_assignments,layer0_active_count,layer0_active_ratio,layer0_perplexity,layer0_dead_code_count,layer0_collapse_count,layer0_collapse_ratio,layer0_min_l2_distance,layer1_codebook_size,layer1_num_assignments,layer1_active_count,layer1_active_ratio,layer1_perplexity,layer1_dead_code_count,layer1_collapse_count,layer1_collapse_ratio,layer1_min_l2_distance
1,16x2,16,2,128,20.11425358057022,0.8450208482758257,0.49013487808406353,0.04045542690437287,1.0,7.828714555717118,0.0,0.0,3.726712465286255,,,26.48615664243698,0.2517045736312866,23.52741658290227,True,16,131072,16,1.0,13.657429741008263,0,0,0.0,3.726712465286255,2,32768,2,1.0,1.9999993704259726,0,0,0.0,10.890484809875488
2,16x2,16,2,128,20.23641848564148,0.8489712096349046,0.48691846895962954,0.039511474838946015,1.0,7.909677655059646,0.0,0.0,3.5261974334716797,,,26.48615664243698,0.24801790714263916,23.59235316912333,True,16,131072,16,1.0,13.819414452536588,0,0,0.0,3.5261974334716797,2,32768,2,1.0,1.9999408575827047,0,0,0.0,10.508594512939453
3,16x2,16,2,128,20.269763946533203,0.8509378400438051,0.482743545435369,0.03925762209109962,1.0,7.875757224402902,0.0,0.0,3.5082547664642334,,,26.48615664243698,0.30622732639312744,23.55971595446269,False,16,131072,16,1.0,13.751632479742696,0,0,0.0,3.5082547664642334,2,32768,2,1.0,1.9998819690631071,0,0,0.0,10.350590705871582
4,16x2,16,2,128,20.29212498664856,0.8523258169987377,0.4821989117190242,0.03898419305915013,1.0,7.985933004115062,0.0,0.0,2.506268262863159,,,26.48615664243698,0.27274757623672485,23.589839299519856,True,16,131072,16,1.0,13.971893560413912,0,0,0.0,2.506268262863159,2,32768,2,1.0,1.9999724478162124,0,0,0.0,9.942521095275879
5,16x2,16,2,128,20.341272354125977,0.8545814691419652,0.47871327120810747,0.03861933684675023,1.0,7.874971439596463,0.0,0.0,3.8026909828186035,,,26.48615664243698,0.29853785037994385,23.592665632565815,True,16,131072,16,1.0,13.749958618523793,0,0,0.0,3.8026909828186035,2,32768,2,1.0,1.999984260669133,0,0,0.0,10.11755657196045
6,16x2,16,2,128,20.36856257915497,0.8555884905439187,0.47783590853214264,0.038315169571433216,1.0,7.872571634319575,0.0,0.0,3.519075393676758,,,26.48615664243698,0.3050645589828491,23.608549038569134,False,16,131072,16,1.0,13.74516593326252,0,0,0.0,3.519075393676758,2,32768,2,1.0,1.999977335376631,0,0,0.0,9.690877914428711
7,16x2,16,2,128,20.44609159231186,0.8570092907341587,0.47793006617575884,0.03767257247818634,1.0,7.964624276007763,0.0,0.0,2.9366204738616943,,,26.48615664243698,0.28052204847335815,23.655451651414236,True,16,131072,16,1.0,13.929258625192038,0,0,0.0,2.9366204738616943,2,32768,2,1.0,1.9999899268234886,0,0,0.0,9.374598503112793
8,16x2,16,2,128,20.451294481754303,0.8567594239649137,0.47987415734678507,0.03772013366688043,1.0,7.872517235599233,0.0,0.0,3.225055456161499,,,26.48615664243698,0.33469289541244507,23.610237872600557,False,16,131072,16,1.0,13.745143401423281,0,0,0.0,3.225055456161499,2,32768,2,1.0,1.9998910697751844,0,0,0.0,9.356905937194824
9,16x2,16,2,128,20.395276486873627,0.8584489605871983,0.47407712135463953,0.038209540012758225,1.0,7.82422852398386,0.0,0.0,3.5113232135772705,,,26.48615664243698,0.3572848439216614,23.5960543513298,False,16,131072,16,1.0,13.648505461645115,0,0,0.0,3.5113232135772705,2,32768,2,1.0,1.9999515863226036,0,0,0.0,9.853203773498535
10,16x2,16,2,128,20.466606736183167,0.8591113850611285,0.4792035073041916,0.03759974433341995,1.0,7.813855840309295,0.0,0.0,3.5503039360046387,,,26.48615664243698,0.2716299891471863,23.666866525014242,True,16,131072,16,1.0,13.627891981960053,0,0,0.0,3.5503039360046387,2,32768,2,1.0,1.999819698658537,0,0,0.0,9.126192092895508
11,16x2,16,2,128,20.42332512140274,0.858755013735142,0.4781024632975459,0.03801962872967124,1.0,7.796568561371563,0.0,0.0,3.649942398071289,,,26.48615664243698,0.2914620637893677,23.63875218629837,True,16,131072,16,1.0,13.59314758707445,0,0,0.0,3.649942398071289,2,32768,2,1.0,1.9999895356686768,0,0,0.0,9.112053871154785
12,16x2,16,2,128,20.486457407474518,0.8598813714310659,0.4771271785721183,0.03748619748512283,1.0,7.857405691154339,0.0,0.0,3.5109851360321045,,,26.48615664243698,0.27066612243652344,23.679194438457486,True,16,131072,16,1.0,13.714911576879977,0,0,0.0,3.5109851360321045,2,32768,2,1.0,1.9998998054287007,0,0,0.0,9.385565757751465
13,16x2,16,2,128,20.507804334163666,0.8608602415339192,0.47711676731705666,0.03725498483981937,1.0,7.867843472490346,0.0,0.0,3.5737974643707275,,,26.48615664243698,0.2943568229675293,23.67120590607325,True,16,131072,16,1.0,13.735694157138376,0,0,0.0,3.5737974643707275,2,32768,2,1.0,1.9999927878423167,0,0,0.0,9.095521926879883
14,16x2,16,2,128,20.54883474111557,0.8611827133715371,0.47490976471453905,0.036908625334035605,1.0,7.877580852553286,0.0,0.0,3.503478765487671,,,26.48615664243698,0.27001577615737915,23.69177252054215,True,16,131072,16,1.0,13.755164625733455,0,0,0.0,3.503478765487671,2,32768,2,1.0,1.9999970793731168,0,0,0.0,8.928133010864258
15,16x2,16,2,128,20.53621619939804,0.8624586227825941,0.47541168704628944,0.037160635576583445,1.0,7.882761546906785,0.0,0.0,3.3897714614868164,,,26.48615664243698,0.3058212399482727,23.67531056801478,False,16,131072,16,1.0,13.765725332690295,0,0,0.0,3.3897714614868164,2,32768,2,1.0,1.9997977611232751,0,0,0.0,9.096653938293457
16,16x2,16,2,128,20.565944254398346,0.8630699158297502,0.47035491932183504,0.03676552331307903,1.0,7.892425918478988,0.0,0.0,3.6898844242095947,,,26.48615664243698,0.27787935733795166,23.699783734480537,True,16,131072,16,1.0,13.784910979375272,0,0,0.0,3.6898844242095947,2,32768,2,1.0,1.9999408575827047,0,0,0.0,9.050990104675293
17,16x2,16,2,128,20.558513700962067,0.8624478460152045,0.4703148966655135,0.03685311175649986,1.0,7.881726649565534,0.0,0.0,3.5049538612365723,,,26.48615664243698,0.3362312316894531,23.65753144820531,False,16,131072,16,1.0,13.763461181840162,0,0,0.0,3.5049538612365723,2,32768,2,1.0,1.9999921172909065,0,0,0.0,9.106008529663086
18,16x2,16,2,128,20.5929434299469,0.8629028108442992,0.4719709102064371,0.03661060519516468,1.0,7.855362048782736,0.0,0.0,3.310206890106201,,,26.48615664243698,0.26084327697753906,23.72735820611318,True,16,131072,16,1.0,13.710877611089554,0,0,0.0,3.310206890106201,2,32768,2,1.0,1.9998464864759171,0,0,0.0,9.044936180114746
19,16x2,16,2,128,20.57270473241806,0.8625373011477837,0.4752477593719959,0.03673542180331424,1.0,7.7940328346967895,0.0,0.0,3.3860275745391846,,,26.48615664243698,0.25842612981796265,23.72428331772486,True,16,131072,16,1.0,13.58819873901273,0,0,0.0,3.3860275745391846,2,32768,2,1.0,1.9998669303808492,0,0,0.0,8.845452308654785
20,16x2,16,2,128,20.58598780632019,0.862519221205885,0.4720721812918782,0.036633120209444314,1.0,7.872253471822945,0.0,0.0,3.421863317489624,,,26.48615664243698,0.2758910655975342,23.716022205352782,True,16,131072,16,1.0,13.744555357323286,0,0,0.0,3.421863317489624,2,32768,2,1.0,1.9999515863226036,0,0,0.0,9.062065124511719
21,16x2,16,2,128,20.569933772087097,0.8624262575369814,0.47229303419589996,0.03690762346377596,1.0,7.952097410910424,0.0,0.0,3.1326398849487305,,,26.48615664243698,0.2690843343734741,23.711654551823933,True,16,131072,16,1.0,13.904195451394875,0,0,0.0,3.1326398849487305,2,32768,2,1.0,1.9999993704259726,0,0,0.0,8.991780281066895
22,16x2,16,2,128,20.619887232780457,0.8636409012969859,0.47052548080682755,0.03643431217642501,1.0,7.838838833084618,0.0,0.0,3.2894322872161865,,,26.48615664243698,0.25045686960220337,23.744199752807617,True,16,131072,16,1.0,13.677707174121132,0,0,0.0,3.2894322872161865,2,32768,2,1.0,1.9999704920481054,0,0,0.0,8.966402053833008
23,16x2,16,2,128,20.61291766166687,0.8636369619349744,0.4718471234664321,0.03642267256509513,1.0,7.913183906278353,0.0,0.0,3.30242657661438,,,26.48615664243698,0.2542378902435303,23.733702246348066,True,16,131072,16,1.0,13.826377885733217,0,0,0.0,3.30242657661438,2,32768,2,1.0,1.9999899268234886,0,0,0.0,8.77995491027832
24,16x2,16,2,128,20.616580307483673,0.8634639011423331,0.468710096552968,0.03640929312678054,1.0,7.8848827310805705,0.0,0.0,3.6130428314208984,,,26.48615664243698,0.24282318353652954,23.748158093293508,True,16,131072,16,1.0,13.769884823000362,0,0,0.0,3.6130428314208984,2,32768,2,1.0,1.9998806391607789,0,0,0.0,8.8720121383667
25,16x2,16,2,128,20.607912242412567,0.8635064333170839,0.4697938384488225,0.036382001475431025,1.0,7.910733027278748,0.0,0.0,3.418793201446533,,,26.48615664243698,0.2588650584220886,23.728543150424958,True,16,131072,16,1.0,13.821466069458657,0,0,0.0,3.418793201446533,2,32768,2,1.0,1.9999999850988388,0,0,0.0,8.814848899841309
26,16x2,16,2,128,20.626621901988983,0.8640072317269073,0.46827896498143673,0.03628892824053764,1.0,7.92504626729852,0.0,0.0,3.5435280799865723,,,26.48615664243698,0.24884265661239624,23.74509924650192,True,16,131072,16,1.0,13.850201464821856,0,0,0.0,3.5435280799865723,2,32768,2,1.0,1.9998910697751844,0,0,0.0,8.83120059967041
27,16x2,16,2,128,20.660424530506134,0.8647003725893297,0.46716725546866655,0.036090936919208616,1.0,7.950887091671277,0.0,0.0,3.5223138332366943,,,26.48615664243698,0.25343841314315796,23.746703318754832,True,16,131072,16,1.0,13.90182693694656,0,0,0.0,3.5223138332366943,2,32768,2,1.0,1.9999472463959937,0,0,0.0,8.70324993133545
28,16x2,16,2,128,20.67819368839264,0.8647614527339678,0.46801190730184317,0.03589154296787456,1.0,7.996350261179823,0.0,0.0,3.2752199172973633,,,26.48615664243698,0.23822623491287231,23.77095878124237,True,16,131072,16,1.0,13.992701476033886,0,0,0.0,3.2752199172973633,2,32768,2,1.0,1.9999990463257593,0,0,0.0,8.745534896850586
29,16x2,16,2,128,20.68581187725067,0.864802216558796,0.4676462206989527,0.035866768506821245,1.0,8.030967748537241,0.0,0.0,3.2001209259033203,,,26.48615664243698,0.24320244789123535,23.7656170129776,True,16,131072,16,1.0,14.061936987190416,0,0,0.0,3.2001209259033203,2,32768,2,1.0,1.9999985098840656,0,0,0.0,8.86465835571289
30,16x2,16,2,128,20.68371033668518,0.8647553553016196,0.466956895776093,0.03585921257035807,1.0,8.019808323777564,0.0,0.0,3.4507057666778564,,,26.48615664243698,0.23872673511505127,23.77203392187754,True,16,131072,16,1.0,14.039677682400942,0,0,0.0,3.4507057666778564,2,32768,2,1.0,1.999938965154185,0,0,0.0,8.68210220336914
31,16x2,16,2,128,20.68197727203369,0.86540123343517,0.46590851340442896,0.03588268090970814,1.0,8.072783838012429,0.0,0.0,3.4564709663391113,,,26.48615664243698,0.24311691522598267,23.770233130455015,True,16,131072,16,1.0,14.145613575151064,0,0,0.0,3.4564709663391113,2,32768,2,1.0,1.9999541008737924,0,0,0.0,8.7804536819458
32,16x2,16,2,128,20.695894241333008,0.8652006495620096,0.4667844604700804,0.035769923066254705,1.0,7.987776970240103,0.0,0.0,3.3905768394470215,,,26.48615664243698,0.24050867557525635,23.778150788942973,True,16,131072,16,1.0,13.975561823189299,0,0,0.0,3.3905768394470215,2,32768,2,1.0,1.9999921172909065,0,0,0.0,8.867472648620605
33,16x2,16,2,128,20.689662098884583,0.8652389333036835,0.46692703384906054,0.0358322641113773,1.0,8.005622473561887,0.0,0.0,3.539923667907715,,,26.48615664243698,0.2404015064239502,23.77616346677144,True,16,131072,16,1.0,14.0112814585829,0,0,0.0,3.539923667907715,2,32768,2,1.0,1.9999634885408748,0,0,0.0,8.748302459716797
