step,profile,k0,k1,num_images,psnr,ms_ssim,lpips,reconstruction_loss,active_ratio,perplexity,dead_code_count,collapse_ratio,min_l2_distance,src_reference_psnr,src_psnr_gap_db,teacher_psnr,teacher_psnr_drop_db,score,eligible,layer0_codebook_size,layer0_num_assignments,layer0_active_count,layer0_active_ratio,layer0_perplexity,layer0_dead_code_count,layer0_collapse_count,layer0_collapse_ratio,layer0_min_l2_distance,layer1_codebook_size,layer1_num_assignments,layer1_active_count,layer1_active_ratio,layer1_perplexity,layer1_dead_code_count,layer1_collapse_count,layer1_collapse_ratio,layer1_min_l2_distance
1,64x16,64,16,128,23.80402421951294,0.9358100659476085,0.3797656986862421,0.017987608793191612,1.0,34.88669330678263,0.0,0.0,0.8711156249046326,,,26.48615664243698,0.2517045736312866,23.52741658290227,True,64,131072,64,1.0,54.509280239896526,0,0,0.0,0.8711156249046326,16,32768,16,1.0,15.264106373668744,0,0,0.0,1.981523036956787
2,64x16,64,16,128,23.833656132221222,0.9361949215225103,0.37889797799289227,0.01788159739226103,1.0,34.87819265874443,0.0,0.0,1.1355279684066772,,,26.48615664243698,0.24801790714263916,23.59235316912333,True,64,131072,64,1.0,54.67833182192691,0,0,0.0,1.1355279684066772,16,32768,16,1.0,15.078053495561951,0,0,0.0,2.1076345443725586
3,64x16,64,16,128,23.765032172203064,0.9352348810256632,0.3792782183736563,0.018141831358661875,1.0,35.068370018183,0.0,0.0,1.0045747756958008,,,26.48615664243698,0.30622732639312744,23.55971595446269,False,64,131072,64,1.0,54.85760717821599,0,0,0.0,1.0045747756958008,16,32768,16,1.0,15.27913285815002,0,0,0.0,1.6951990127563477
4,64x16,64,16,128,23.802570104599,0.9360102726274617,0.37869047839194536,0.017988244275329635,1.0,34.78775491228335,0.0,0.0,1.4550360441207886,,,26.48615664243698,0.27274757623672485,23.589839299519856,True,64,131072,64,1.0,54.476553031880265,0,0,0.0,1.4550360441207886,16,32768,16,1.0,15.098956792686424,0,0,0.0,1.7652124166488647
5,64x16,64,16,128,23.797982573509216,0.9358527025474201,0.37829025462269783,0.018013729335507378,1.0,35.15234617482905,0.0,0.0,1.2096703052520752,,,26.48615664243698,0.29853785037994385,23.592665632565815,True,64,131072,64,1.0,55.288669584555194,0,0,0.0,1.2096703052520752,16,32768,16,1.0,15.016022765102898,0,0,0.0,2.0338525772094727
6,64x16,64,16,128,23.815419733524323,0.9357825038194851,0.3765839422121644,0.017945845698704943,1.0,34.68425906552085,0.0,0.0,1.233273983001709,,,26.48615664243698,0.3050645589828491,23.608549038569134,False,64,131072,64,1.0,54.26912150851899,0,0,0.0,1.233273983001709,16,32768,16,1.0,15.099396622522699,0,0,0.0,2.1250193119049072
7,64x16,64,16,128,23.85051918029785,0.9360398355300033,0.37700961995869875,0.0178473261767067,1.0,34.85075619804652,0.0,0.0,1.5178015232086182,,,26.48615664243698,0.28052204847335815,23.655451651414236,True,64,131072,64,1.0,54.46380452983344,0,0,0.0,1.5178015232086182,16,32768,16,1.0,15.237707866259596,0,0,0.0,2.148603916168213
8,64x16,64,16,128,23.798414707183838,0.9347195220705417,0.38048419263213873,0.018030809093033895,1.0,34.42851680118894,0.0,0.0,0.7820247411727905,,,26.48615664243698,0.33469289541244507,23.610237872600557,False,64,131072,64,1.0,53.616006944252476,0,0,0.0,0.7820247411727905,16,32768,16,1.0,15.241026658125408,0,0,0.0,1.9567880630493164
9,64x16,64,16,128,23.819141447544098,0.9366643153005796,0.37687803618609905,0.017961367266252637,1.0,34.22227066722183,0.0,0.0,0.9555752873420715,,,26.48615664243698,0.3572848439216614,23.5960543513298,False,64,131072,64,1.0,53.35598236837973,0,0,0.0,0.9555752873420715,16,32768,16,1.0,15.08855896606393,0,0,0.0,1.8985061645507812
10,64x16,64,16,128,23.84399139881134,0.9364198477613142,0.3778271619230509,0.017855879123089835,1.0,34.43340409701133,0.0,0.0,1.4058647155761719,,,26.48615664243698,0.2716299891471863,23.666866525014242,True,64,131072,64,1.0,53.76177888607459,0,0,0.0,1.4058647155761719,16,32768,16,1.0,15.105029307948072,0,0,0.0,2.090494394302368
11,64x16,64,16,128,23.82934480905533,0.9368019496095753,0.3766028005629778,0.017921413091244176,1.0,34.22090861090176,0.0,0.0,0.6464172601699829,,,26.48615664243698,0.2914620637893677,23.63875218629837,True,64,131072,64,1.0,53.204392289072345,0,0,0.0,0.6464172601699829,16,32768,16,1.0,15.237424932731173,0,0,0.0,2.012169599533081
