step,profile,k0,k1,num_images,psnr,ms_ssim,lpips,reconstruction_loss,active_ratio,perplexity,dead_code_count,collapse_ratio,min_l2_distance,src_reference_psnr,src_psnr_gap_db,teacher_psnr,teacher_psnr_drop_db,score,eligible,layer0_codebook_size,layer0_num_assignments,layer0_active_count,layer0_active_ratio,layer0_perplexity,layer0_dead_code_count,layer0_collapse_count,layer0_collapse_ratio,layer0_min_l2_distance,layer1_codebook_size,layer1_num_assignments,layer1_active_count,layer1_active_ratio,layer1_perplexity,layer1_dead_code_count,layer1_collapse_count,layer1_collapse_ratio,layer1_min_l2_distance
1,512x64,512,64,128,25.2789363861084,0.9569271551626529,0.3273902600631118,0.012996579462196678,1.0,241.74343466650734,0.0,0.0,0.344536691904068,,,26.48615664243698,0.2517045736312866,23.52741658290227,True,512,131072,512,1.0,425.52337336762713,0,0,0.0,0.344536691904068,64,32768,64,1.0,57.96349596538757,0,0,0.0,0.93980473279953
2,512x64,512,64,128,25.30705040693283,0.9573630551406563,0.32906448654830456,0.012962672422872856,1.0,235.22302101197863,0.0,0.0,0.2880576252937317,,,26.48615664243698,0.24801790714263916,23.59235316912333,True,512,131072,512,1.0,413.26577252982446,0,0,0.0,0.2880576252937317,64,32768,64,1.0,57.18026949413281,0,0,0.0,1.0899921655654907
3,512x64,512,64,128,25.22862946987152,0.956284795884272,0.3286825940012932,0.013164197705918923,1.0,240.9648669575666,0.0,0.0,0.34759315848350525,,,26.48615664243698,0.30622732639312744,23.55971595446269,False,512,131072,512,1.0,423.88503796901955,0,0,0.0,0.34759315848350525,64,32768,64,1.0,58.04469594611367,0,0,0.0,1.0512712001800537
4,512x64,512,64,128,25.28643810749054,0.957469535015801,0.329584919847548,0.013006963417865336,1.0,240.29246093095284,0.0,0.0,0.17065411806106567,,,26.48615664243698,0.27274757623672485,23.589839299519856,True,512,131072,512,1.0,422.79337142291905,0,0,0.0,0.17065411806106567,64,32768,64,1.0,57.79155043898661,0,0,0.0,1.10366690158844
5,512x64,512,64,128,25.24911493062973,0.9572453334638517,0.3295635711401701,0.013119298382662237,1.0,239.69016327162666,0.0,0.0,0.26685720682144165,,,26.48615664243698,0.29853785037994385,23.592665632565815,True,512,131072,512,1.0,421.93110093564644,0,0,0.0,0.26685720682144165,64,32768,64,1.0,57.44922560760689,0,0,0.0,0.9807440042495728
6,512x64,512,64,128,25.23872184753418,0.956752254483767,0.3281768783926964,0.013153074338333681,1.0,241.08420182523116,0.0,0.0,0.2632628381252289,,,26.48615664243698,0.3050645589828491,23.608549038569134,False,512,131072,512,1.0,423.6715450649483,0,0,0.0,0.2632628381252289,64,32768,64,1.0,58.49685858551401,0,0,0.0,0.9055688977241516
7,512x64,512,64,128,25.295363306999207,0.9573484821339246,0.3280169917270541,0.012991462601348758,1.0,241.15990107858988,0.0,0.0,0.25778475403785706,,,26.48615664243698,0.28052204847335815,23.655451651414236,True,512,131072,512,1.0,423.65945637426023,0,0,0.0,0.25778475403785706,64,32768,64,1.0,58.66034578291952,0,0,0.0,1.1948447227478027
8,512x64,512,64,128,25.212196230888367,0.956102182298576,0.33162226621061563,0.013224892230937257,1.0,238.75862213733848,0.0,0.0,0.30262723565101624,,,26.48615664243698,0.33469289541244507,23.610237872600557,False,512,131072,512,1.0,418.1890024840685,0,0,0.0,0.30262723565101624,64,32768,64,1.0,59.32824179060847,0,0,0.0,1.1193161010742188
9,512x64,512,64,128,25.211539328098297,0.9574762605737654,0.32655055169016123,0.01324809977086261,1.0,236.29883459361278,0.0,0.0,0.3118706941604614,,,26.48615664243698,0.3572848439216614,23.5960543513298,False,512,131072,512,1.0,413.35017006274944,0,0,0.0,0.3118706941604614,64,32768,64,1.0,59.24749912447611,0,0,0.0,1.1011184453964233
10,512x64,512,64,128,25.30294930934906,0.9573628413661454,0.32939881831407547,0.012971930351341143,1.0,240.09096776921143,0.0,0.0,0.36393433809280396,,,26.48615664243698,0.2716299891471863,23.666866525014242,True,512,131072,512,1.0,420.6931920425346,0,0,0.0,0.36393433809280396,64,32768,64,1.0,59.48874349588827,0,0,0.0,1.0212938785552979
