run_id,epoch,train_recon,train_vq,train_distill,train_src_repulsion,val_recon,val_distill,val_src_repulsion,src_repulsion_weight,best_val_recon,is_best,phase,channel_prob,learning_rate
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,20,0.05992088,0.10712984,0.01134542,0.00000758,0.14968421,0.04796095,0.00000739,0.0004666666667,0.12249324,0,Phase1-拓荒,0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,21,0.06489157,0.14670917,0.01742442,0.00000754,0.10972871,0.03643357,0.00000727,0.0005,0.10972871,1,Phase2-退火(0%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,22,0.06332415,0.14446252,0.01738337,0.00000709,0.12254469,0.03798304,0.00000696,0.0005,0.10972871,0,Phase2-退火(2%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,23,0.06248346,0.14355096,0.01735035,0.00000679,0.13947236,0.04378445,0.00000664,0.0005,0.10972871,0,Phase2-退火(3%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,24,0.06107350,0.14084492,0.01700590,0.00000656,0.11296128,0.03542095,0.00000654,0.0005,0.10972871,0,Phase2-退火(5%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,25,0.06078720,0.14121459,0.01709510,0.00000641,0.12821603,0.04580447,0.00000633,0.0005,0.10972871,0,Phase2-退火(7%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,26,0.05975514,0.13767892,0.01665125,0.00000628,0.12042319,0.03971184,0.00000625,0.0005,0.10972871,0,Phase2-退火(8%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,27,0.05868432,0.13785657,0.01697272,0.00000615,0.11320456,0.03772630,0.00000608,0.0005,0.10972871,0,Phase2-退火(10%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,28,0.05861348,0.13750015,0.01692137,0.00000597,0.14327284,0.04668763,0.00000590,0.0005,0.10972871,0,Phase2-退火(12%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,29,0.05727134,0.13357441,0.01651304,0.00000585,0.10860315,0.03805285,0.00000575,0.0005,0.10860315,1,Phase2-退火(13%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,30,0.05719428,0.13534485,0.01668931,0.00000574,0.13507970,0.04355559,0.00000570,0.0005,0.10860315,0,Phase2-退火(15%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,31,0.05687911,0.13536407,0.01676169,0.00000569,0.13777928,0.04502393,0.00000569,0.0005,0.10860315,0,Phase2-退火(17%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,32,0.05563240,0.13257790,0.01642205,0.00000569,0.12694836,0.04419618,0.00000570,0.0005,0.10860315,0,Phase2-退火(18%),0.000000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,33,0.05543156,0.13539480,0.01691780,0.00000570,0.12247556,0.04431768,0.00000570,0.0005,0.10860315,0,Phase2-退火(20%),0.000000,5e-05
