run_id,epoch,train_recon,train_vq,train_distill,train_src_repulsion,val_recon,val_distill,val_src_repulsion,src_repulsion_weight,raq_distill_weight,best_val_recon,is_best,phase,channel_prob,learning_rate
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,1,0.22754181,0.66125597,0.00000000,0.00000000,0.20180295,0.00000000,0.00000000,0,0,0.20180295,1,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,2,0.10978057,0.24161398,0.00000000,0.00000000,0.23593258,0.00000000,0.00000000,0,0,0.20180295,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,3,0.09068471,0.15639452,0.00000000,0.00000000,0.18893436,0.00000000,0.00000000,0,0,0.18893436,1,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,4,0.08022563,0.12266717,0.00000000,0.00000000,0.17132349,0.00000000,0.00000000,0,0,0.17132349,1,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,5,0.07180141,0.09696592,0.00000000,0.00000000,0.19774772,0.00000000,0.00000000,0,0,0.17132349,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,6,0.06699585,0.08333391,0.00000000,0.00000000,0.15847502,0.00000000,0.00000000,0,0,0.15847502,1,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,7,0.06361233,0.07366809,0.00000000,0.00000000,0.16065065,0.00000000,0.00000000,0,0,0.15847502,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,8,0.06106521,0.06676928,0.00000000,0.00000000,0.16078285,0.00000000,0.00000000,0,0,0.15847502,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,9,0.05781966,0.05984225,0.00000000,0.00000000,0.16890634,0.00000000,0.00000000,0,0,0.15847502,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,10,0.05567438,0.05463685,0.00000000,0.00000000,0.14703754,0.00000000,0.00000000,0,0,0.14703754,1,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,11,0.05425931,0.05155699,0.00000000,0.00000000,0.20265570,0.00000000,0.00000000,0,0,0.14703754,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,12,0.05344374,0.05121305,0.00000000,0.00000000,0.17974777,0.00000000,0.00000000,0,0,0.14703754,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,13,0.05301148,0.05086530,0.00000000,0.00000000,0.17637068,0.00000000,0.00000000,0,0,0.14703754,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,14,0.05151063,0.04880359,0.00000000,0.00000000,0.18158826,0.00000000,0.00000000,0,0,0.14703754,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,15,0.05094665,0.04685836,0.00000000,0.00000000,0.21218417,0.00000000,0.00000000,0,0,0.14703754,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,16,0.05015362,0.04738400,0.00000000,0.00000000,0.15261431,0.00000000,0.00000000,0,0,0.14703754,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,17,0.04908403,0.04553342,0.00000000,0.00000000,0.16712108,0.00000000,0.00000000,0,0,0.14703754,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,18,0.04904757,0.04575464,0.00000000,0.00000000,0.17076563,0.00000000,0.00000000,0,0,0.14703754,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,19,0.04786164,0.04533933,0.00000000,0.00000000,0.14168245,0.00000000,0.00000000,0,0,0.14168245,1,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,20,0.04684197,0.04300548,0.00000000,0.00000000,0.14460531,0.00000000,0.00000000,0,0,0.14168245,0,Phase1-拓荒,0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,21,0.04952846,0.05594339,0.00000000,0.00000000,0.09054375,0.00000000,0.00000000,0,0,0.09054375,1,Phase2-退火(0%),0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,22,0.04910451,0.05698182,0.00000000,0.00000000,0.08707453,0.00000000,0.00000000,0,0,0.08707453,1,Phase2-退火(2%),0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,23,0.04766338,0.05441035,0.00000000,0.00000000,0.07261109,0.00000000,0.00000000,0,0,0.07261109,1,Phase2-退火(3%),0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,24,0.04713153,0.05390963,0.00000000,0.00000000,0.07792212,0.00000000,0.00000000,0,0,0.07261109,0,Phase2-退火(5%),0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,25,0.04615210,0.05218424,0.00000000,0.00000000,0.08003289,0.00000000,0.00000000,0,0,0.07261109,0,Phase2-退火(7%),0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,26,0.04512743,0.05006997,0.00000000,0.00000000,0.06001342,0.00000000,0.00000000,0,0,0.06001342,1,Phase2-退火(8%),0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,27,0.04498428,0.04999900,0.00000000,0.00000000,0.08690220,0.00000000,0.00000000,0,0,0.06001342,0,Phase2-退火(10%),0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,28,0.04373186,0.04751017,0.00000000,0.00000000,0.07830481,0.00000000,0.00000000,0,0,0.06001342,0,Phase2-退火(12%),0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,29,0.04348214,0.04785695,0.00000000,0.00000000,0.06963332,0.00000000,0.00000000,0,0,0.06001342,0,Phase2-退火(13%),0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,30,0.04248571,0.04548734,0.00000000,0.00000000,0.09294824,0.00000000,0.00000000,0,0,0.06001342,0,Phase2-退火(15%),0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,31,0.04265818,0.04684306,0.00000000,0.00000000,0.08297080,0.00000000,0.00000000,0,0,0.06001342,0,Phase2-退火(17%),0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,32,0.04223523,0.04665890,0.00000000,0.00000000,0.08511265,0.00000000,0.00000000,0,0,0.06001342,0,Phase2-退火(18%),0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,33,0.04121189,0.04468644,0.00000000,0.00000000,0.06688955,0.00000000,0.00000000,0,0,0.06001342,0,Phase2-退火(20%),0.000000,5e-05
src32768-32768_raq2-32768_curriculum_ch64-128_gpu3-20260630-001402,34,0.04086586,0.04447268,0.00000000,0.00000000,0.07679956,0.00000000,0.00000000,0,0,0.06001342,0,Phase2-退火(22%),0.000000,5e-05
