run_id,epoch,train_recon,train_vq,train_distill,train_src_repulsion,val_recon,val_distill,val_src_repulsion,src_repulsion_weight,raq_distill_weight,best_val_recon,is_best,phase,channel_prob,learning_rate
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,1,1.31093084,1.44309456,0.00000000,0.00000000,0.18434311,0.00000000,0.00000000,0,0,0.18434311,1,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,2,0.14027849,0.42972861,0.00000000,0.00000000,0.09832590,0.00000000,0.00000000,0,0,0.09832590,1,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,3,0.11199499,0.28956999,0.00000000,0.00000000,0.12026022,0.00000000,0.00000000,0,0,0.09832590,0,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,4,0.09840736,0.22952765,0.00000000,0.00000000,0.06725641,0.00000000,0.00000000,0,0,0.06725641,1,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,5,0.09790155,0.21250290,0.00000000,0.00000000,0.11835303,0.00000000,0.00000000,0,0,0.06725641,0,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,6,0.08537328,0.18598339,0.00000000,0.00000000,0.07139995,0.00000000,0.00000000,0,0,0.06725641,0,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,7,0.08213508,0.17081805,0.00000000,0.00000000,0.06741681,0.00000000,0.00000000,0,0,0.06725641,0,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,8,0.08142761,0.16205888,0.00000000,0.00000000,0.05693616,0.00000000,0.00000000,0,0,0.05693616,1,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,9,0.07554478,0.15081827,0.00000000,0.00000000,0.05810265,0.00000000,0.00000000,0,0,0.05693616,0,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,10,0.07265768,0.14549239,0.00000000,0.00000000,0.05116648,0.00000000,0.00000000,0,0,0.05116648,1,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,11,0.07129812,0.14106661,0.00000000,0.00000000,0.05100847,0.00000000,0.00000000,0,0,0.05100847,1,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,12,0.06765074,0.13804307,0.00000000,0.00000000,0.05280516,0.00000000,0.00000000,0,0,0.05100847,0,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,13,0.06402055,0.13109937,0.00000000,0.00000000,0.04792379,0.00000000,0.00000000,0,0,0.04792379,1,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,14,0.06145136,0.13051279,0.00000000,0.00000000,0.04526475,0.00000000,0.00000000,0,0,0.04526475,1,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,15,0.06200748,0.13170306,0.00000000,0.00000000,0.04492092,0.00000000,0.00000000,0,0,0.04492092,1,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,16,0.05732486,0.12531085,0.00000000,0.00000000,0.05708169,0.00000000,0.00000000,0,0,0.04492092,0,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,17,0.05798729,0.12465804,0.00000000,0.00000000,0.05388651,0.00000000,0.00000000,0,0,0.04492092,0,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,18,0.05574826,0.12457951,0.00000000,0.00000000,0.04710897,0.00000000,0.00000000,0,0,0.04492092,0,Phase1-拓荒,0.000000,5e-05
dynamic-raq-rvq-src2048-2048_ch256-512_gpu2-20260713-181021,19,0.05506085,0.12644322,0.00000000,0.00000000,0.04214474,0.00000000,0.00000000,0,0,0.04214474,1,Phase1-拓荒,0.000000,5e-05
