epoch,stage,train_profile_loss,validation_score,weighted_mean_psnr,worst_profile,worst_psnr,teacher_drop_db,eligible,best_score,covered_profiles,min_sample_count,max_sample_count,layer0_vq_weight,layer1_vq_weight,channel_probability,seconds
64,variable_rate,0.2614481461324253,23.393955488999687,24.345175246397652,16x2,19.589076459407806,0.005811214447021484,True,23.401730060577393,121,1740,207168,0.25,0.5,0.0,875.4638395309448
65,variable_rate,0.26456451472138576,23.40801592270533,24.357402761777237,16x2,19.610468566417694,0.0015225410461425781,True,23.40801592270533,121,1766,210405,0.25,0.5,0.0,896.4122915267944
66,variable_rate,0.2654286776173021,23.396811270713805,24.349073410034176,16x2,19.587762713432312,0.0037987828254699707,True,23.40801592270533,121,1793,213642,0.25,0.5,0.0,898.2864787578583
67,variable_rate,0.26560455428212176,23.38952678044637,24.34044001499812,16x2,19.58587384223938,0.0028644204139709473,True,23.40801592270533,121,1820,216879,0.25,0.5,0.0,895.8491735458374
68,variable_rate,0.2652958953250002,23.401222769419352,24.348912258942917,16x2,19.610464811325073,0.0006825923919677734,True,23.40801592270533,121,1848,220116,0.25,0.5,0.0,896.5062258243561
69,variable_rate,0.2651380001095553,23.387897610664368,24.343908846378323,16x2,19.563852667808533,0.0029636025428771973,True,23.40801592270533,121,1876,223353,0.25,0.5,0.0,885.6878879070282
70,variable_rate,0.2649055947187604,23.417553488413493,24.36945648988088,16x2,19.609941482543945,0.0004259943962097168,True,23.417553488413493,121,1902,226590,0.25,0.5,0.0,883.9829437732697
71,variable_rate,0.2653973980733593,23.403846605618796,24.355226109425224,16x2,19.598328590393066,0.0018724799156188965,True,23.417553488413493,121,1929,229827,0.25,0.5,0.0,899.8140354156494
72,variable_rate,0.2650972648298662,23.41856209039688,24.36431613564491,16x2,19.635545909404755,0.0004521012306213379,True,23.41856209039688,121,1956,233064,0.25,0.5,0.0,893.0194478034973
73,variable_rate,0.26439778844385436,23.41693199078242,24.37411053975423,16x2,19.588217794895172,-0.00011199712753295898,True,23.41856209039688,121,1984,236301,0.25,0.5,0.0,881.4421696662903
74,variable_rate,0.2648291365547414,23.39178913036982,24.340774466594056,16x2,19.59584778547287,0.00026535987854003906,True,23.41856209039688,121,2012,239538,0.25,0.5,0.0,892.2816767692566
75,variable_rate,0.2640615952582981,23.411757938067115,24.364002128442124,16x2,19.602781176567078,-0.0005162954330444336,True,23.41856209039688,121,2038,242775,0.25,0.5,0.0,897.0516560077667
76,variable_rate,0.26525276303333517,23.412481339772537,24.368905375401173,16x2,19.586785197257996,-0.0017544031143188477,True,23.41856209039688,121,2065,246012,0.25,0.5,0.0,913.9561047554016
77,variable_rate,0.26546219164347745,23.39985707203547,24.352450092633564,16x2,19.589484989643097,0.0013322830200195312,True,23.41856209039688,121,2092,249249,0.25,0.5,0.0,906.0960891246796
78,variable_rate,0.2645700342873413,23.408168999354043,24.357126226027805,16x2,19.612340092658997,-9.340047836303711e-05,True,23.41856209039688,121,2120,252486,0.25,0.5,0.0,931.4790885448456
79,variable_rate,0.2649746461540396,23.4024041334788,24.35560076435407,16x2,19.589617609977722,-0.0003491044044494629,True,23.41856209039688,121,2148,255723,0.25,0.5,0.0,934.9247446060181
80,variable_rate,0.26467227303985846,23.41576339403788,24.369105388720826,16x2,19.60239541530609,-0.0022472739219665527,True,23.41856209039688,121,2174,258960,0.25,0.5,0.0,923.1915743350983
81,variable_rate,0.26541463636683194,23.41844594081243,24.367917786041893,16x2,19.62055855989456,-0.0003228187561035156,True,23.41856209039688,121,2201,262197,0.25,0.5,0.0,922.0275795459747
82,variable_rate,0.26577171999055804,23.418930002053578,24.36892400185267,16x2,19.61895400285721,-0.0007971525192260742,True,23.418930002053578,121,2228,265434,0.25,0.5,0.0,925.2429733276367
83,variable_rate,0.265368004654329,23.411265877882638,24.358205308516816,16x2,19.623508155345917,-0.00023573637008666992,True,23.418930002053578,121,2256,268671,0.25,0.5,0.0,926.0237803459167
84,variable_rate,0.26510026464615666,23.414612555503844,24.366953670978546,16x2,19.60524809360504,0.0001722574234008789,True,23.418930002053578,121,2284,271908,0.25,0.5,0.0,921.8103106021881
85,variable_rate,0.2655227562776479,23.42361874183019,24.375490287939705,16x2,19.61613255739212,-0.0006567239761352539,True,23.42361874183019,121,2310,275145,0.25,0.5,0.0,886.8132753372192
86,variable_rate,0.26623883046681274,23.41690330902735,24.370097955067948,16x2,19.60412472486496,-0.0014372467994689941,True,23.42361874183019,121,2337,278382,0.25,0.5,0.0,929.521716594696
87,variable_rate,0.26545018028579526,23.41679325898488,24.37131051222483,16x2,19.598724246025085,0.0006278157234191895,True,23.42361874183019,121,2364,281619,0.25,0.5,0.0,922.542475938797
88,variable_rate,0.2652876061924326,23.421673965454104,24.37383460998535,16x2,19.6130313873291,-5.0067901611328125e-06,True,23.42361874183019,121,2392,284856,0.25,0.5,0.0,913.6504805088043
89,variable_rate,0.26585472600499843,23.404836428165435,24.360383778810498,16x2,19.582647025585175,-0.00091552734375,True,23.42361874183019,121,2420,288093,0.25,0.5,0.0,920.3159582614899
90,variable_rate,0.26516917838744075,23.41799054145813,24.374457001686093,16x2,19.592124700546265,-0.0007054805755615234,True,23.42361874183019,121,2446,291330,0.25,0.5,0.0,908.7466912269592
91,variable_rate,0.2662032789396029,23.418236418565115,24.375245491663613,16x2,19.590200126171112,0.0004386305809020996,True,23.42361874183019,121,2473,294567,0.25,0.5,0.0,906.4291338920593
92,variable_rate,0.26576786925673834,23.41361622810364,24.369821250438687,16x2,19.588796138763428,-0.0007389187812805176,True,23.42361874183019,121,2500,297804,0.25,0.5,0.0,904.1095235347748
93,variable_rate,0.2661670674858096,23.418606877326962,24.37402209639549,16x2,19.596946001052856,-0.0016440749168395996,True,23.42361874183019,121,2528,301041,0.25,0.5,0.0,908.2549676895142
94,variable_rate,0.2662739460437572,23.40490633646647,24.35692446430524,16x2,19.59683382511139,-0.00031441450119018555,True,23.42361874183019,121,2556,304278,0.25,0.5,0.0,895.2057251930237
95,variable_rate,0.2662096062699862,23.419391187032065,24.372263203064602,16x2,19.607903122901917,-0.001087486743927002,True,23.42361874183019,121,2582,307515,0.25,0.5,0.0,891.3061971664429
96,variable_rate,0.26622181336000605,23.415904041131334,24.371593038241066,16x2,19.593148052692413,-1.430511474609375e-06,True,23.42361874183019,121,2609,310752,0.25,0.5,0.0,890.7005314826965
97,variable_rate,0.26664182423826777,23.41300176382065,24.369479030370712,16x2,19.587092697620392,-0.0018765926361083984,True,23.42361874183019,121,2636,313989,0.25,0.5,0.0,896.7057137489319
98,variable_rate,0.2664659499695106,23.410344751675918,24.367975542942677,16x2,19.579821586608887,-0.0009285807609558105,True,23.42361874183019,121,2664,317226,0.25,0.5,0.0,898.6510772705078
99,variable_rate,0.26639794020601565,23.41614931424459,24.368071685234703,16x2,19.60845983028412,0.0007611513137817383,True,23.42361874183019,121,2692,320463,0.25,0.5,0.0,894.2310130596161
100,variable_rate,0.266276802576295,23.416783102353413,24.374815295139946,16x2,19.584654331207275,-0.001338183879852295,True,23.42361874183019,121,2718,323700,0.25,0.5,0.0,896.1969306468964
101,variable_rate,0.26726218937197915,23.42300339539846,24.377983490626015,16x2,19.60308301448822,-0.0006851553916931152,True,23.42361874183019,121,2745,326937,0.25,0.5,0.0,904.464478969574
102,variable_rate,0.26701480250691684,23.41278251806895,24.367013325293858,16x2,19.59585928916931,-0.0013728737831115723,True,23.42361874183019,121,2773,330174,0.25,0.5,0.0,867.7775597572327
103,variable_rate,0.2660993462856757,23.43368103504181,24.383638113737106,16x2,19.63385272026062,-0.0002841949462890625,True,23.43368103504181,121,2800,333411,0.25,0.5,0.0,894.2773225307465
104,variable_rate,0.26662044341210517,23.43643729686737,24.387415170669556,16x2,19.63252580165863,-0.00019532442092895508,True,23.43643729686737,121,2828,336648,0.25,0.5,0.0,894.0893094539642
105,variable_rate,0.26726944227022476,23.44295793374379,24.390394041935597,16x2,19.653213500976562,-6.29425048828125e-05,True,23.44295793374379,121,2854,339885,0.25,0.5,0.0,892.7568106651306
106,variable_rate,0.26702598045854276,23.440142941474917,24.391631811857224,16x2,19.63418745994568,-0.0004892945289611816,True,23.44295793374379,121,2881,343122,0.25,0.5,0.0,893.3606629371643
107,variable_rate,0.26702314951277645,23.43795982996623,24.385907461245854,16x2,19.646169304847717,-0.0011082887649536133,True,23.44295793374379,121,2909,346359,0.25,0.5,0.0,894.712265253067
108,variable_rate,0.26639481734475995,23.43555742502212,24.384512364864346,16x2,19.63973766565323,-0.001489400863647461,True,23.44295793374379,121,2936,349596,0.25,0.5,0.0,908.4022634029388
109,variable_rate,0.267595328168389,23.442436869939165,24.392306695381794,16x2,19.64295756816864,-0.0017481446266174316,True,23.44295793374379,121,2964,352833,0.25,0.5,0.0,889.0786151885986
110,variable_rate,0.2672202986249902,23.43892331123352,24.39178332686424,16x2,19.627483248710632,-0.0012665987014770508,True,23.44295793374379,121,2990,356070,0.25,0.5,0.0,894.8716373443604
111,variable_rate,0.26745928207631214,23.44514307975769,24.39295536279678,16x2,19.65389394760132,-0.0013663172721862793,True,23.44514307975769,121,3017,359307,0.25,0.5,0.0,894.1194660663605
112,variable_rate,0.266846040345578,23.44184764623642,24.3924263715744,16x2,19.63953274488449,-0.0006726384162902832,True,23.44514307975769,121,3045,362544,0.25,0.5,0.0,878.9771111011505
113,variable_rate,0.26707039454660525,23.441712697347008,24.392627696196236,16x2,19.638052701950073,-0.000491023063659668,True,23.44514307975769,121,3072,365781,0.25,0.5,0.0,884.7836008071899
114,variable_rate,0.267135458321013,23.438994495073953,24.389047374327973,16x2,19.63878297805786,-0.00029796361923217773,True,23.44514307975769,121,3100,369018,0.25,0.5,0.0,897.3462972640991
115,variable_rate,0.26762871351879464,23.44624731938044,24.393175413211182,16x2,19.658534944057465,-0.0009244680404663086,True,23.44624731938044,121,3126,372255,0.25,0.5,0.0,899.8501234054565
116,variable_rate,0.2678325476278137,23.443432410558064,24.38952017823855,16x2,19.65908133983612,-0.0019412636756896973,True,23.44624731938044,121,3153,375492,0.25,0.5,0.0,893.5138168334961
117,variable_rate,0.2676459967707593,23.442159994443262,24.392614434162777,16x2,19.640342235565186,-8.940696716308594e-07,True,23.44624731938044,121,3181,378729,0.25,0.5,0.0,888.7162976264954
118,variable_rate,0.2677154938197706,23.443040263652804,24.39344084262848,16x2,19.64143794775009,-0.00034368038177490234,True,23.44624731938044,121,3208,381966,0.25,0.5,0.0,892.748678445816
119,variable_rate,0.2671484159790582,23.44194888273875,24.389307727416355,16x2,19.65251350402832,-0.000989675521850586,True,23.44624731938044,121,3236,385203,0.25,0.5,0.0,884.5093033313751
120,variable_rate,0.26758034566507294,23.451804828643798,24.39865109324455,16x2,19.664419770240784,-0.0013808608055114746,True,23.451804828643798,121,3262,388440,0.25,0.5,0.0,906.9518640041351
