run_id,epoch,layer,codebook_size,active_ratio,active_count,dead_count,perplexity,min_l2_dist,collapse_count,collapse_ratio,distance_reference_count,distance_stats_exact
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,10,0,2048,0.9995117188,2047,1,752.7636718750,0.4124731123,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,10,1,16,1.0000000000,16,0,13.6927480698,2.1306056976,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,20,0,2048,1.0000000000,2048,0,1062.4588623047,0.6019555330,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,20,1,16,1.0000000000,16,0,14.8615360260,2.2889926434,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,30,0,2048,0.9990234375,2046,2,1095.8361816406,0.9367367625,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,30,1,16,1.0000000000,16,0,14.6981801987,2.3237898350,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,40,0,2048,0.9985351562,2045,3,1097.8090820312,1.1381508112,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,40,1,16,1.0000000000,16,0,14.4640359879,2.1974067688,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,50,0,2048,0.9980468750,2044,4,1113.1173095703,1.3650286198,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,50,1,16,1.0000000000,16,0,14.5776300430,2.1624395847,0,0.0000000000,16,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,60,0,2048,0.9985351562,2045,3,1125.9631347656,1.3623687029,0,0.0000000000,2048,1
exp12_rate125_A_patch_cb2048-16_res6-6-20260721-164944,60,1,16,1.0000000000,16,0,15.0381298065,2.0851275921,0,0.0000000000,16,1
