run_id,epoch,layer,codebook_size,active_ratio,active_count,dead_count,perplexity,min_l2_dist,collapse_count,collapse_ratio,distance_reference_count,distance_stats_exact
exp12_rate083_A_patch_cb4-16_res6-6-20260806-112318,10,0,4,1.0000000000,4,0,3.4734573364,11.3434324265,0,0.0000000000,4,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-112318,10,1,16,1.0000000000,16,0,14.3405704498,4.4390449524,0,0.0000000000,16,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-142115,20,0,4,1.0000000000,4,0,3.4893233776,10.5142202377,0,0.0000000000,4,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-142115,20,1,16,1.0000000000,16,0,14.9975881577,4.9232673645,0,0.0000000000,16,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,30,0,4,1.0000000000,4,0,3.4541256428,10.7093715668,0,0.0000000000,4,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,30,1,16,1.0000000000,16,0,15.0739641190,5.2459235191,0,0.0000000000,16,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,40,0,4,1.0000000000,4,0,3.4779443741,11.7251806259,0,0.0000000000,4,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,40,1,16,1.0000000000,16,0,15.0355348587,5.3693447113,0,0.0000000000,16,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,50,0,4,1.0000000000,4,0,3.4494900703,12.1564903259,0,0.0000000000,4,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,50,1,16,1.0000000000,16,0,15.1038742065,5.5925464630,0,0.0000000000,16,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,60,0,4,1.0000000000,4,0,3.4982373714,12.7590370178,0,0.0000000000,4,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,60,1,16,1.0000000000,16,0,15.0350160599,5.9107332230,0,0.0000000000,16,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,70,0,4,1.0000000000,4,0,3.3942930698,13.3624124527,0,0.0000000000,4,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,70,1,16,1.0000000000,16,0,15.1806697845,6.1394820213,0,0.0000000000,16,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,80,0,4,1.0000000000,4,0,3.3709917068,13.6572160721,0,0.0000000000,4,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,80,1,16,1.0000000000,16,0,15.1845016479,6.4640731812,0,0.0000000000,16,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,90,0,4,1.0000000000,4,0,3.4559984207,14.1859579086,0,0.0000000000,4,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,90,1,16,1.0000000000,16,0,15.1774291992,6.6694593430,0,0.0000000000,16,1
exp12_rate083_A_patch_cb4-16_res6-6-20260806-161512,100,0,4,1.0000000000,4,0,3.4878542423,14.4302110672,0,0.0000000000,4,1
