run_id,epoch,layer,codebook_size,active_ratio,active_count,dead_count,perplexity,min_l2_dist,collapse_count,collapse_ratio,distance_reference_count,distance_stats_exact
exp9_larger_cb128-16-20260602-223140,10,0,128,1.0000000000,128,0,90.6186523438,1.8649733067,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,10,1,16,1.0000000000,16,0,15.0331821442,4.8169240952,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,20,0,128,1.0000000000,128,0,88.8126296997,2.7744998932,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,20,1,16,1.0000000000,16,0,15.3612489700,4.4363374710,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,30,0,128,1.0000000000,128,0,90.8475570679,2.9055466652,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,30,1,16,1.0000000000,16,0,14.8613395691,4.4382252693,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,40,0,128,1.0000000000,128,0,91.0736694336,2.9685726166,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,40,1,16,1.0000000000,16,0,15.2196884155,4.2728338242,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,50,0,128,1.0000000000,128,0,92.0417556763,2.9013800621,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,50,1,16,1.0000000000,16,0,15.3750629425,4.3752264977,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,60,0,128,1.0000000000,128,0,92.3097381592,2.9657387733,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,60,1,16,1.0000000000,16,0,15.3146457672,4.3230843544,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,70,0,128,1.0000000000,128,0,92.8681640625,3.0793299675,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,70,1,16,1.0000000000,16,0,15.3469533920,4.1686992645,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,80,0,128,1.0000000000,128,0,91.3717117310,3.1354324818,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,80,1,16,1.0000000000,16,0,14.8952484131,3.6131732464,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,90,0,128,1.0000000000,128,0,90.6957550049,3.0935261250,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,90,1,16,1.0000000000,16,0,14.9089851379,3.7671821117,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,100,0,128,1.0000000000,128,0,91.1317901611,3.0142104626,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,100,1,16,1.0000000000,16,0,14.9116144180,3.8569452763,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,110,0,128,1.0000000000,128,0,91.1782150269,2.9804782867,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,110,1,16,1.0000000000,16,0,15.2852087021,3.8814053535,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,120,0,128,1.0000000000,128,0,91.4483947754,2.9571495056,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,120,1,16,1.0000000000,16,0,15.3289489746,3.9653863907,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,130,0,128,1.0000000000,128,0,90.7740859985,2.9417245388,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,130,1,16,1.0000000000,16,0,15.2963171005,4.0081400871,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,140,0,128,1.0000000000,128,0,90.7964706421,2.9241535664,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,140,1,16,1.0000000000,16,0,15.3344898224,4.0067186356,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,150,0,128,1.0000000000,128,0,91.0758972168,2.8731405735,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,150,1,16,1.0000000000,16,0,15.4084806442,4.0162577629,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,160,0,128,1.0000000000,128,0,91.6503982544,2.8559477329,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,160,1,16,1.0000000000,16,0,15.5716581345,3.9621729851,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,170,0,128,1.0000000000,128,0,93.0965042114,2.9556350708,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,170,1,16,1.0000000000,16,0,15.5191993713,4.0042729378,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,180,0,128,1.0000000000,128,0,92.4885787964,2.9751517773,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,180,1,16,1.0000000000,16,0,15.5423088074,4.0308108330,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,190,0,128,1.0000000000,128,0,93.9907073975,2.9787781239,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,190,1,16,1.0000000000,16,0,15.5967950821,3.9733457565,0,0.0000000000,16,1
exp9_larger_cb128-16-20260602-223140,200,0,128,1.0000000000,128,0,91.6233825684,2.9719657898,0,0.0000000000,128,1
exp9_larger_cb128-16-20260602-223140,200,1,16,1.0000000000,16,0,15.5950708389,4.0069365501,0,0.0000000000,16,1
