run_id,epoch,layer,codebook_size,active_ratio,active_count,dead_count,perplexity,min_l2_dist,collapse_count,collapse_ratio,distance_reference_count,distance_stats_exact
exp12_rate044_A_patch_cb256-2-20260709-164004,10,0,256,1.0000000000,256,0,125.2079696655,1.0116810799,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,10,1,2,1.0000000000,2,0,1.9719173908,10.0822505951,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,20,0,256,1.0000000000,256,0,167.9818878174,1.8109534979,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,20,1,2,1.0000000000,2,0,1.9276179075,10.9804019928,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,30,0,256,1.0000000000,256,0,175.1954803467,2.3130447865,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,30,1,2,1.0000000000,2,0,1.8725489378,11.7174959183,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,40,0,256,1.0000000000,256,0,175.2253570557,2.4326610565,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,40,1,2,1.0000000000,2,0,1.8404694796,10.7637157440,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,50,0,256,1.0000000000,256,0,175.9052124023,2.5745530128,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,50,1,2,1.0000000000,2,0,1.8991291523,11.1592855453,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,60,0,256,1.0000000000,256,0,175.0242767334,2.6126184464,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,60,1,2,1.0000000000,2,0,1.8618904352,8.5039281845,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,70,0,256,1.0000000000,256,0,176.8453979492,2.6735763550,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,70,1,2,1.0000000000,2,0,1.7857398987,7.2266988754,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,80,0,256,1.0000000000,256,0,175.5384368896,2.6878902912,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,80,1,2,1.0000000000,2,0,1.7341614962,2.9680397511,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,90,0,256,1.0000000000,256,0,172.1940765381,2.8357532024,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,90,1,2,1.0000000000,2,0,1.5714094639,1.3815889359,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,100,0,256,1.0000000000,256,0,173.2984161377,2.9986190796,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,100,1,2,1.0000000000,2,0,1.3873581886,0.8686432242,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,110,0,256,1.0000000000,256,0,172.2919464111,3.0425674915,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,110,1,2,1.0000000000,2,0,1.8401376009,1.6812307835,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,120,0,256,1.0000000000,256,0,173.4209289551,3.0597920418,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,120,1,2,1.0000000000,2,0,1.9127898216,2.4270431995,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,130,0,256,1.0000000000,256,0,169.7162628174,3.0875458717,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,130,1,2,1.0000000000,2,0,1.7224149704,3.2986702919,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,140,0,256,1.0000000000,256,0,169.9399414062,3.0720610619,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,140,1,2,1.0000000000,2,0,1.8356752396,3.6955654621,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,150,0,256,1.0000000000,256,0,168.4335479736,3.0306427479,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,150,1,2,1.0000000000,2,0,1.8591157198,4.0490293503,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,160,0,256,1.0000000000,256,0,168.6143493652,3.0355961323,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,160,1,2,1.0000000000,2,0,1.8366447687,3.9784607887,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,170,0,256,1.0000000000,256,0,172.8153228760,3.0337760448,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,170,1,2,1.0000000000,2,0,1.9531874657,4.4768419266,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,180,0,256,1.0000000000,256,0,165.5540008545,3.0303740501,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,180,1,2,1.0000000000,2,0,1.9137006998,4.4892306328,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,190,0,256,1.0000000000,256,0,170.0044403076,3.0495831966,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,190,1,2,1.0000000000,2,0,1.9455344677,4.7993702888,0,0.0000000000,2,1
exp12_rate044_A_patch_cb256-2-20260709-164004,200,0,256,1.0000000000,256,0,166.2089691162,3.0301005840,0,0.0000000000,256,1
exp12_rate044_A_patch_cb256-2-20260709-164004,200,1,2,1.0000000000,2,0,1.9859226942,4.5343823433,0,0.0000000000,2,1
