run_id,epoch,train_recon,train_vq,val_recon,best_val_recon,is_best,phase,channel_prob,learning_rate
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,1,0.14174621,0.15368292,0.04578565,0.04578565,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,2,0.04804360,0.08646548,0.04385616,0.04385616,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,3,0.03848779,0.05889863,0.03292209,0.03292209,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,4,0.03419292,0.04575981,0.02948213,0.02948213,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,5,0.03151382,0.03793091,0.02689036,0.02689036,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,6,0.02920752,0.03220823,0.02611491,0.02611491,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,7,0.02748619,0.02798120,0.02563850,0.02563850,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,8,0.02615795,0.02509421,0.02237785,0.02237785,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,9,0.02534086,0.02354852,0.02280960,0.02237785,0,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,10,0.02462480,0.02267555,0.02305369,0.02237785,0,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,11,0.02393049,0.02221592,0.02238806,0.02237785,0,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,12,0.02355308,0.02217226,0.02135339,0.02135339,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,13,0.02318204,0.02279774,0.02171425,0.02135339,0,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,14,0.02269129,0.02365765,0.02056793,0.02056793,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,15,0.02234860,0.02452015,0.02002222,0.02002222,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,16,0.02215773,0.02536323,0.02071803,0.02002222,0,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,17,0.02174697,0.02627099,0.02065247,0.02002222,0,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,18,0.02148836,0.02702421,0.01916344,0.01916344,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,19,0.02119223,0.02770419,0.01898011,0.01898011,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,20,0.02100629,0.02839569,0.01889133,0.01889133,1,Phase1-拓荒,0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,21,0.02073928,0.02893169,0.02068732,0.01889133,0,Phase2-退火(0%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,22,0.02063359,0.02925283,0.01837021,0.01837021,1,Phase2-退火(2%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,23,0.02029157,0.02949395,0.01913489,0.01837021,0,Phase2-退火(3%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,24,0.02008861,0.02970402,0.01906064,0.01837021,0,Phase2-退火(5%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,25,0.01985774,0.02993914,0.01944690,0.01837021,0,Phase2-退火(7%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,26,0.01972596,0.03019518,0.01946661,0.01837021,0,Phase2-退火(8%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,27,0.01959428,0.03053031,0.01758139,0.01758139,1,Phase2-退火(10%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,28,0.01990601,0.03069160,0.01855835,0.01758139,0,Phase2-退火(12%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,29,0.01922310,0.03077452,0.01708955,0.01708955,1,Phase2-退火(13%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,30,0.01914838,0.03097554,0.01724320,0.01708955,0,Phase2-退火(15%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,31,0.01893721,0.03126938,0.01695787,0.01695787,1,Phase2-退火(17%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,32,0.01884526,0.03153195,0.01681517,0.01681517,1,Phase2-退火(18%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,33,0.01863163,0.03162804,0.01786764,0.01681517,0,Phase2-退火(20%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,34,0.01849990,0.03186151,0.01915071,0.01681517,0,Phase2-退火(22%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,35,0.01838709,0.03198906,0.01750697,0.01681517,0,Phase2-退火(23%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,36,0.01834673,0.03220023,0.01728645,0.01681517,0,Phase2-退火(25%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,37,0.01811873,0.03242313,0.01660476,0.01660476,1,Phase2-退火(27%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,38,0.01804393,0.03252412,0.01614426,0.01614426,1,Phase2-退火(28%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,39,0.01799305,0.03266014,0.01713501,0.01614426,0,Phase2-退火(30%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,40,0.01774343,0.03294543,0.01697855,0.01614426,0,Phase2-退火(32%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,41,0.01759087,0.03320267,0.01643828,0.01614426,0,Phase2-退火(33%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,42,0.01750378,0.03335520,0.01958945,0.01614426,0,Phase2-退火(35%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,43,0.01753765,0.03353702,0.01584228,0.01584228,1,Phase2-退火(37%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,44,0.01741366,0.03369363,0.01610650,0.01584228,0,Phase2-退火(38%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,45,0.01733932,0.03382714,0.01613777,0.01584228,0,Phase2-退火(40%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,46,0.01703554,0.03409692,0.01572680,0.01572680,1,Phase2-退火(42%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,47,0.01707485,0.03415974,0.01643501,0.01572680,0,Phase2-退火(43%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,48,0.01698698,0.03438554,0.01745553,0.01572680,0,Phase2-退火(45%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,49,0.01695007,0.03455591,0.01568494,0.01568494,1,Phase2-退火(47%),0.000000,5e-05
quality_v2_B_backbone_unet2_ds8x2_k64-256-001-gpu1,50,0.01690690,0.03471359,0.01552411,0.01552411,1,Phase2-退火(48%),0.000000,5e-05
