run_id,epoch,layer,codebook_size,active_ratio,active_count,dead_count,perplexity,min_l2_dist,collapse_count,collapse_ratio,distance_reference_count,distance_stats_exact
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,10,0,2,1.0000000000,2,0,1.8273956776,15.3569850922,0,0.0000000000,2,1
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,10,1,16,1.0000000000,16,0,14.9338588715,5.1318335533,0,0.0000000000,16,1
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,20,0,2,1.0000000000,2,0,1.8726547956,16.6383438110,0,0.0000000000,2,1
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,20,1,16,1.0000000000,16,0,14.8785905838,5.5965862274,0,0.0000000000,16,1
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,30,0,2,1.0000000000,2,0,1.8944687843,17.3485012054,0,0.0000000000,2,1
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,30,1,16,1.0000000000,16,0,14.7925300598,5.7905211449,0,0.0000000000,16,1
