run_id,epoch,train_recon,train_vq,val_recon,best_val_recon,is_best,phase,channel_prob,learning_rate
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,1,0.65695570,0.26864947,0.18190667,0.18190667,1,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,2,0.07318123,0.12399343,0.06534659,0.06534659,1,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,3,0.06482121,0.12120037,0.04887016,0.04887016,1,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,4,0.05721114,0.12554286,0.04645530,0.04645530,1,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,5,0.05300028,0.12885947,0.04199960,0.04199960,1,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,6,0.04842631,0.13394298,0.04113422,0.04113422,1,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,7,0.04506980,0.14266604,0.03921353,0.03921353,1,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,8,0.04274562,0.14662678,0.03710023,0.03710023,1,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,9,0.04126356,0.15043835,0.03793076,0.03710023,0,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,10,0.04005577,0.15097911,0.03943186,0.03710023,0,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,11,0.03940245,0.15085610,0.03804423,0.03710023,0,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,12,0.03801986,0.14877608,0.03869784,0.03710023,0,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,13,0.03713200,0.14788071,0.03574707,0.03574707,1,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,14,0.03653248,0.14896247,0.03778399,0.03574707,0,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,15,0.03585881,0.14676943,0.03508372,0.03508372,1,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,16,0.03561776,0.14490091,0.03234275,0.03234275,1,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,17,0.03505221,0.14510563,0.03374773,0.03234275,0,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,18,0.03466577,0.14541317,0.03276519,0.03234275,0,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,19,0.03441842,0.14478994,0.03622107,0.03234275,0,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,20,0.03401968,0.14170208,0.03353399,0.03234275,0,Phase1-拓荒,0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,21,0.03356949,0.14067798,0.03359504,0.03234275,0,Phase2-退火(0%),0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,22,0.03353333,0.14031630,0.03447626,0.03234275,0,Phase2-退火(2%),0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,23,0.03318361,0.13998253,0.03244736,0.03234275,0,Phase2-退火(3%),0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,24,0.03260781,0.13932633,0.03377509,0.03234275,0,Phase2-退火(5%),0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,25,0.03240713,0.13843724,0.03111556,0.03111556,1,Phase2-退火(7%),0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,26,0.03228640,0.13797959,0.03267292,0.03111556,0,Phase2-退火(8%),0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,27,0.03233950,0.13608234,0.03237856,0.03111556,0,Phase2-退火(10%),0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,28,0.03207944,0.13516851,0.02995964,0.02995964,1,Phase2-退火(12%),0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,29,0.03170692,0.13400200,0.03103144,0.02995964,0,Phase2-退火(13%),0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,30,0.03172902,0.13244132,0.02983217,0.02983217,1,Phase2-退火(15%),0.000000,5e-05
exp12_rate083_A_patch_cb2-16_res6-6-20260903-164829,31,0.03110743,0.13267827,0.03168611,0.02983217,0,Phase2-退火(17%),0.000000,5e-05
