step,profile,k0,k1,num_images,psnr,ms_ssim,lpips,reconstruction_loss,active_ratio,perplexity,dead_code_count,collapse_ratio,min_l2_distance,src_reference_psnr,src_psnr_gap_db,teacher_psnr,teacher_psnr_drop_db,score,eligible,layer0_codebook_size,layer0_num_assignments,layer0_active_count,layer0_active_ratio,layer0_perplexity,layer0_dead_code_count,layer0_collapse_count,layer0_collapse_ratio,layer0_min_l2_distance,layer1_codebook_size,layer1_num_assignments,layer1_active_count,layer1_active_ratio,layer1_perplexity,layer1_dead_code_count,layer1_collapse_count,layer1_collapse_ratio,layer1_min_l2_distance
1,64x16,64,16,128,21.47960788011551,0.8923086082758952,0.4457012051716447,0.029979300103150308,1.0,31.45306530862804,0.0,0.0,0.7716124653816223,,,26.48615664243698,0.01306825876235962,20.259625069300334,True,64,131072,64,1.0,50.27489459854119,0,0,0.0,0.7716124653816223,16,32768,16,1.0,12.631236018714896,0,0,0.0,0.8141776323318481
2,64x16,64,16,128,21.34619492292404,0.8897180747543931,0.45308432541787624,0.031047218304593116,1.0,32.99341659108313,0.0,0.0,0.45333805680274963,,,26.48615664243698,0.015848815441131592,20.494798157612482,True,64,131072,64,1.0,52.55466864785638,0,0,0.0,0.45333805680274963,16,32768,16,1.0,13.432164534309885,0,0,0.0,0.6850820779800415
3,64x16,64,16,128,21.377281069755554,0.8912604947523702,0.4540498638525605,0.03080283891176805,1.0,33.3640891812826,0.0,0.0,0.41828635334968567,,,26.48615664243698,0.003728628158569336,20.14922133485476,True,64,131072,64,1.0,53.1510972061016,0,0,0.0,0.41828635334968567,16,32768,16,1.0,13.577081156463596,0,0,0.0,0.6942583322525024
4,64x16,64,16,128,21.623241543769836,0.8982733203468793,0.442413198761642,0.029179258446674794,1.0,34.52802239447959,0.0,0.0,0.5492970943450928,,,26.48615664243698,0.001489877700805664,20.451593852043153,True,64,131072,64,1.0,54.81558326740932,0,0,0.0,0.5492970943450928,16,32768,16,1.0,14.240461521549854,0,0,0.0,0.9983086585998535
5,64x16,64,16,128,17.677073538303375,0.8118496365837924,0.6178202796727419,0.07155414251610637,1.0,19.584237274155083,0.0,0.0,0.17935813963413239,,,26.48615664243698,0.022296607494354248,18.500749121109646,True,64,131072,64,1.0,30.03280397362275,0,0,0.0,0.4319807291030884,16,32768,16,1.0,9.135670574687415,0,0,0.0,0.17935813963413239
6,64x16,64,16,128,19.830792665481567,0.8589736911788888,0.5480998139828444,0.04331232781987637,1.0,24.981598817167416,0.0,0.0,0.5424626469612122,,,26.48615664243698,0.007824063301086426,19.611949843168258,True,64,131072,64,1.0,38.26408100670168,0,0,0.0,0.5424626469612122,16,32768,16,1.0,11.699116627633156,0,0,0.0,0.5658056735992432
7,64x16,64,16,128,21.095228731632233,0.8865142778962538,0.47510519437491894,0.03282785520423204,1.0,26.92691384963534,0.0,0.0,0.6325833797454834,,,26.48615664243698,-3.993511199951172e-06,20.16318303346634,True,64,131072,64,1.0,39.76833797002892,0,0,0.0,0.6325833797454834,16,32768,16,1.0,14.085489729241763,0,0,0.0,0.7822835445404053
8,64x16,64,16,128,21.679523766040802,0.8954416301399911,0.4556853864341974,0.028697567933704704,1.0,28.47046986198549,0.0,0.0,0.5026944875717163,,,26.48615664243698,0.0007911324501037598,20.387993077437084,True,64,131072,64,1.0,42.43646912216831,0,0,0.0,0.8233782649040222,16,32768,16,1.0,14.504470601802666,0,0,0.0,0.5026944875717163
9,64x16,64,16,128,22.009457647800446,0.8996587187347554,0.4592379620298743,0.026713073602877557,1.0,30.188472053774124,0.0,0.0,0.7859708666801453,,,26.48615664243698,0.03038865327835083,20.033081134160362,True,64,131072,64,1.0,46.72708217548301,0,0,0.0,0.9682209491729736,16,32768,16,1.0,13.649861932065235,0,0,0.0,0.7859708666801453
10,64x16,64,16,128,22.339025855064392,0.9064492821489751,0.43493017740547657,0.02476416388526559,1.0,32.56109942342408,0.0,0.0,0.8288637399673462,,,26.48615664243698,0.0033400654792785645,20.520446983973187,True,64,131072,64,1.0,50.90995398252515,0,0,0.0,0.8288637399673462,16,32768,16,1.0,14.212244864323017,0,0,0.0,0.982194721698761
