step,profile,k0,k1,num_images,psnr,ms_ssim,lpips,reconstruction_loss,active_ratio,perplexity,dead_code_count,collapse_ratio,min_l2_distance,src_reference_psnr,src_psnr_gap_db,teacher_psnr,teacher_psnr_drop_db,score,eligible,layer0_codebook_size,layer0_num_assignments,layer0_active_count,layer0_active_ratio,layer0_perplexity,layer0_dead_code_count,layer0_collapse_count,layer0_collapse_ratio,layer0_min_l2_distance,layer1_codebook_size,layer1_num_assignments,layer1_active_count,layer1_active_ratio,layer1_perplexity,layer1_dead_code_count,layer1_collapse_count,layer1_collapse_ratio,layer1_min_l2_distance
1,512x64,512,64,128,24.729967534542084,0.9534488336011941,0.3461967436596751,0.01475668977946043,1.0,208.04248357461094,0.0,0.0,0.3281918466091156,,,26.48615664243698,0.036507487297058105,22.954767441749574,True,512,131072,512,1.0,368.62321952866233,0,0,0.0,0.3281918466091156,64,32768,64,1.0,47.46174762055957,0,0,0.0,0.4419848918914795
2,512x64,512,64,128,24.988462388515472,0.9561233868033905,0.33621698804199696,0.013939886295702308,1.0,220.81921902947306,0.0,0.0,0.3957585096359253,,,26.48615664243698,0.025859415531158447,23.091325394312534,True,512,131072,512,1.0,389.89669538735996,0,0,0.0,0.3957585096359253,64,32768,64,1.0,51.74174267158615,0,0,0.0,0.6050307154655457
3,512x64,512,64,128,25.116806864738464,0.9569285977449218,0.3335737669840455,0.013553814380429685,1.0,221.01799684033818,0.0,0.0,0.42603209614753723,,,26.48615664243698,0.02613365650177002,23.21443873246511,True,512,131072,512,1.0,387.0662809285735,0,0,0.0,0.42603209614753723,64,32768,64,1.0,54.96971275210288,0,0,0.0,0.6694269776344299
4,512x64,512,64,128,25.155650854110718,0.9574752015684727,0.3322122301906347,0.013444020180031657,1.0,232.29718087429214,0.0,0.0,0.3655267059803009,,,26.48615664243698,0.01631331443786621,23.222247874736787,True,512,131072,512,1.0,408.97532764001676,0,0,0.0,0.3655267059803009,64,32768,64,1.0,55.61903410856752,0,0,0.0,0.7262040972709656
5,512x64,512,64,128,24.932767391204834,0.9557067185273679,0.3379714321345091,0.014115963072981685,1.0,227.7918887083868,0.0,0.0,0.27700403332710266,,,26.48615664243698,0.02337092161178589,23.109909756978357,True,512,131072,512,1.0,401.7048823573932,0,0,0.0,0.27700403332710266,64,32768,64,1.0,53.878895059380426,0,0,0.0,0.6744555234909058
6,512x64,512,64,128,25.118780553340912,0.9572547658861493,0.33159662410616875,0.01349498116178438,1.0,236.3256498249541,0.0,0.0,0.3687115013599396,,,26.48615664243698,0.04462623596191406,23.19406681060791,True,512,131072,512,1.0,416.5436243276606,0,0,0.0,0.3687115013599396,64,32768,64,1.0,56.10767532224759,0,0,0.0,0.5725664496421814
7,512x64,512,64,128,25.117049038410187,0.9570574680486001,0.33228841330856085,0.013491277233697474,1.0,239.2153913640825,0.0,0.0,0.26340046525001526,,,26.48615664243698,0.01111459732055664,23.24745245774587,True,512,131072,512,1.0,422.2356245464678,0,0,0.0,0.26340046525001526,64,32768,64,1.0,56.19515818169717,0,0,0.0,0.7487635016441345
8,512x64,512,64,128,24.953644394874573,0.9560143920411164,0.3353126784786582,0.014040150010259822,1.0,229.53252834489265,0.0,0.0,0.271782785654068,,,26.48615664243698,0.03921818733215332,23.14992376168569,True,512,131072,512,1.0,405.03887643484256,0,0,0.0,0.271782785654068,64,32768,64,1.0,54.02618025494273,0,0,0.0,0.6331650614738464
9,512x64,512,64,128,25.123929858207703,0.9573701503640111,0.3294281968846917,0.013496261555701494,1.0,240.91938866628487,0.0,0.0,0.30056872963905334,,,26.48615664243698,0.03467893600463867,23.242031812667843,True,512,131072,512,1.0,425.31064826894465,0,0,0.0,0.30056872963905334,64,32768,64,1.0,56.52812906362511,0,0,0.0,0.687035858631134
10,512x64,512,64,128,25.167292535305023,0.9571374699060193,0.3312834491953254,0.013383256795350462,1.0,235.2717666098038,0.0,0.0,0.28754085302352905,,,26.48615664243698,0.01267331838607788,23.259617733955388,True,512,131072,512,1.0,414.5816764433023,0,0,0.0,0.28754085302352905,64,32768,64,1.0,55.961856776305275,0,0,0.0,0.48265114426612854
