run_id,epoch,layer,depth,scope,codebook_size,active_ratio,active_count,dead_count,perplexity,codebook_loss,commitment,residual_norm,projection_grad_norm,restarted_codes,usage_counts,min_l2_dist,collapse_count,collapse_ratio,distance_reference_count,distance_stats_exact
residual_simvq_k4-2_d4-4_rate094-20260727-142121,20,1,2,depth,2,1.0000000000,2,0,1.8991800547,0.0060084682,0.0060084683,0.0774386831,,0,"[41851,81029]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,20,1,3,depth,2,1.0000000000,2,0,1.8927415609,0.0053544132,0.0053544132,0.0731155615,,0,"[41230,81650]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,20,1,,aggregate,2,1.0000000000,2,0,1.9734654427,0.0105955758,0.0105955758,0.0731155615,0.0002271775,0,"[205683,285837]",4.8119978905,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,30,0,0,depth,4,1.0000000000,4,0,3.8834910393,0.2573054776,0.2573054776,0.5068190545,,0,"[114016,148025,150350,79129]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,30,0,1,depth,4,1.0000000000,4,0,3.2087800503,0.2096380286,0.2096380278,0.4573589236,,0,"[176414,9271,137226,168609]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,30,0,2,depth,4,1.0000000000,4,0,2.7746973038,0.1919952229,0.1919952221,0.4376723915,,0,"[202680,47,77587,211206]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,30,0,3,depth,4,0.7500000000,3,1,2.7352316380,0.1837184615,0.1837184623,0.4281388566,,0,"[212159,0,71123,208238]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,30,0,,aggregate,4,1.0000000000,4,0,3.5633103848,0.2106642976,0.2106642975,0.4281388566,0.0004062033,0,"[705269,157343,436286,667182]",4.0732593536,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,30,1,0,depth,2,1.0000000000,2,0,1.9955701828,0.0189877499,0.0189877499,0.1377469726,,0,"[65530,57350]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,30,1,1,depth,2,1.0000000000,2,0,1.9891623259,0.0079679538,0.0079679539,0.0891825717,,0,"[55041,67839]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,30,1,2,depth,2,1.0000000000,2,0,1.9033243656,0.0055040089,0.0055040089,0.0741153020,,0,"[42261,80619]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,30,1,3,depth,2,1.0000000000,2,0,1.9315823317,0.0054966499,0.0054966499,0.0740846269,,0,"[45324,77556]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,30,1,,aggregate,2,1.0000000000,2,0,1.9766330719,0.0094890906,0.0094890906,0.0740846269,0.0001912725,0,"[208156,283364]",4.7367477417,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,40,0,0,depth,4,1.0000000000,4,0,3.8766028881,0.2700810671,0.2700810671,0.5191067174,,0,"[115882,147838,150762,77038]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,40,0,1,depth,4,1.0000000000,4,0,3.1756772995,0.2242883787,0.2242883809,0.4729186535,,0,"[177058,7144,145958,161360]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,40,0,2,depth,4,1.0000000000,4,0,2.8055813313,0.2070338078,0.2070338063,0.4543352082,,0,"[203705,31,83446,204338]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,40,0,3,depth,4,0.7500000000,3,1,2.7970669270,0.1989390656,0.1989390656,0.4453644007,,0,"[210398,0,82308,198814]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,40,0,,aggregate,4,1.0000000000,4,0,3.5748736858,0.2250855798,0.2250855800,0.4453644007,0.0003788622,0,"[707043,155013,462474,641550]",4.0418457985,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,40,1,0,depth,2,1.0000000000,2,0,1.9920527935,0.0196278294,0.0196278294,0.1400341325,,0,"[66919,55961]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,40,1,1,depth,2,1.0000000000,2,0,1.9909905195,0.0079949069,0.0079949070,0.0893279050,,0,"[55606,67274]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,40,1,2,depth,2,1.0000000000,2,0,1.9105020761,0.0056745983,0.0056745982,0.0752712615,,0,"[42992,79888]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,40,1,3,depth,2,1.0000000000,2,0,1.9334110022,0.0054577567,0.0054577567,0.0738387793,,0,"[45542,77338]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,40,1,,aggregate,2,1.0000000000,2,0,1.9800957441,0.0096887728,0.0096887728,0.0738387793,0.0001437808,0,"[211059,280461]",4.8561673164,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,50,0,0,depth,4,1.0000000000,4,0,3.9027585983,0.2515782364,0.2515782364,0.5009356856,,0,"[114275,148129,146066,83050]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,50,0,1,depth,4,1.0000000000,4,0,3.1971969604,0.2040201433,0.2040201411,0.4509317979,,0,"[179829,8675,138223,164793]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,50,0,2,depth,4,1.0000000000,4,0,2.7861738205,0.1862450518,0.1862450510,0.4307930946,,0,"[207462,49,79591,204418]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,50,0,3,depth,4,0.7500000000,3,1,2.7603647709,0.1778344169,0.1778344154,0.4209462449,,0,"[212010,0,75466,204044]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,50,0,,aggregate,4,1.0000000000,4,0,3.5632758141,0.2049194621,0.2049194610,0.4209462449,0.0004631562,0,"[713576,156853,439346,656305]",4.1016831398,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,50,1,0,depth,2,1.0000000000,2,0,1.9965064526,0.0212767207,0.0212767207,0.1457979165,,0,"[65072,57808]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,50,1,1,depth,2,1.0000000000,2,0,1.9883384705,0.0097298998,0.0097298998,0.0985152122,,0,"[54802,68078]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,50,1,2,depth,2,1.0000000000,2,0,1.9000055790,0.0066559729,0.0066559729,0.0814539269,,0,"[41932,80948]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,50,1,3,depth,2,1.0000000000,2,0,1.9176119566,0.0064764667,0.0064764666,0.0803861920,,0,"[43745,79135]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,50,1,,aggregate,2,1.0000000000,2,0,1.9732906818,0.0110347650,0.0110347650,0.0803861920,0.0001417918,0,"[205551,285969]",4.6578292847,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,60,0,0,depth,4,1.0000000000,4,0,3.8396749496,0.1682246588,0.1682246588,0.4097674400,,0,"[113459,157809,148714,71538]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,60,0,1,depth,4,1.0000000000,4,0,3.2298266888,0.1092556562,0.1092556581,0.3299970284,,0,"[178591,10524,136221,166184]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,60,0,2,depth,4,1.0000000000,4,0,2.7648427486,0.0904387880,0.0904387888,0.3001813844,,0,"[207270,30,75888,208332]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,60,0,3,depth,4,0.7500000000,3,1,2.7302618027,0.0830360170,0.0830360174,0.2876587272,,0,"[215191,0,70379,205950]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,60,0,,aggregate,4,1.0000000000,4,0,3.5862305164,0.1127387800,0.1127387808,0.2876587272,0.0007693968,0,"[714511,168363,431202,652004]",4.4893889427,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,60,1,0,depth,2,1.0000000000,2,0,1.9985533953,0.0171684806,0.0171684806,0.1309850503,,0,"[63777,59103]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,60,1,1,depth,2,1.0000000000,2,0,1.9714152813,0.0069368236,0.0069368236,0.0832336407,,0,"[51040,71840]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,60,1,2,depth,2,1.0000000000,2,0,1.8343262672,0.0050417226,0.0050417226,0.0709524322,,0,"[36265,86615]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,60,1,3,depth,2,1.0000000000,2,0,1.9122374058,0.0053362835,0.0053362835,0.0730144285,,0,"[43173,79707]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,60,1,,aggregate,2,1.0000000000,2,0,1.9562371969,0.0086208276,0.0086208276,0.0730144285,0.0001902005,0,"[194255,297265]",4.7820186615,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,70,0,0,depth,4,1.0000000000,4,0,3.9100828171,0.3000656962,0.3000656962,0.5471668229,,0,"[112956,142932,150166,85466]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,70,0,1,depth,4,1.0000000000,4,0,3.1847705841,0.2504022539,0.2504022568,0.4996975556,,0,"[181035,8517,131916,170052]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,70,0,2,depth,4,1.0000000000,4,0,2.7541186810,0.2314488724,0.2314488731,0.4803748772,,0,"[209530,56,73807,208127]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,70,0,3,depth,4,0.7500000000,3,1,2.7196788788,0.2218744561,0.2218744546,0.4703249753,,0,"[214280,0,68603,208637]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,70,0,,aggregate,4,1.0000000000,4,0,3.5370550156,0.2509478197,0.2509478202,0.4703249753,0.0003373441,0,"[717801,151505,424492,672282]",4.0440878868,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,70,1,0,depth,2,1.0000000000,2,0,1.9982178211,0.0153675055,0.0153675055,0.1239325956,,0,"[64034,58846]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,70,1,1,depth,2,1.0000000000,2,0,1.9900083542,0.0061650091,0.0061650091,0.0784735650,,0,"[55296,67584]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,70,1,2,depth,2,1.0000000000,2,0,1.9133501053,0.0040518277,0.0040518276,0.0636238856,,0,"[43290,79590]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,70,1,3,depth,2,1.0000000000,2,0,1.9367840290,0.0041126747,0.0041126747,0.0641011151,,0,"[45952,76928]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,70,1,,aggregate,2,1.0000000000,2,0,1.9771461487,0.0074242542,0.0074242542,0.0641011151,0.0000841687,0,"[208572,282948]",4.0995545387,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,80,0,0,depth,4,1.0000000000,4,0,3.9175095558,0.2517545216,0.2517545216,0.5011414081,,0,"[114664,137624,152260,86972]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,80,0,1,depth,4,1.0000000000,4,0,3.1251554489,0.2052284651,0.2052284628,0.4523194343,,0,"[185207,6648,121754,177911]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,80,0,2,depth,4,1.0000000000,4,0,2.6919009686,0.1886393905,0.1886393912,0.4336107999,,0,"[216969,30,64028,210493]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,80,0,3,depth,4,0.7500000000,3,1,2.6627304554,0.1807999633,0.1807999618,0.4245001495,,0,"[218639,0,59948,212933]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,80,0,,aggregate,4,1.0000000000,4,0,3.4914741516,0.2066055851,0.2066055844,0.4245001495,0.0003011641,0,"[735479,144302,397990,688309]",3.9834909439,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,80,1,0,depth,2,1.0000000000,2,0,1.9957818985,0.0108922736,0.0108922736,0.1042933170,,0,"[65431,57449]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,80,1,1,depth,2,1.0000000000,2,0,1.9910889864,0.0048548077,0.0048548077,0.0695096247,,0,"[55638,67242]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,80,1,2,depth,2,1.0000000000,2,0,1.9119316339,0.0034655241,0.0034655241,0.0586840471,,0,"[43141,79739]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,80,1,3,depth,2,1.0000000000,2,0,1.9533414841,0.0035134925,0.0035134924,0.0591298746,,0,"[48143,74737]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,80,1,,aggregate,2,1.0000000000,2,0,1.9815503359,0.0056815245,0.0056815245,0.0591298746,0.0000671581,0,"[212353,279167]",3.5526831150,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,90,0,0,depth,4,1.0000000000,4,0,3.9245839119,0.2722385325,0.2722385325,0.5211661667,,0,"[122876,132534,150074,86036]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,90,0,1,depth,4,1.0000000000,4,0,3.0393214226,0.2255637817,0.2255637832,0.4742785782,,0,"[199088,5484,103087,183861]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,90,0,2,depth,4,1.0000000000,4,0,2.6130552292,0.2094378166,0.2094378173,0.4569843084,,0,"[227372,24,53100,211024]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,90,0,3,depth,4,0.7500000000,3,1,2.5816385746,0.2015149578,0.2015149556,0.4482595205,,0,"[221923,0,48993,220604]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,90,0,,aggregate,4,1.0000000000,4,0,3.4227855206,0.2271887721,0.2271887721,0.4482595205,0.0005870444,0,"[771259,138042,355254,701525]",3.9737050533,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,90,1,0,depth,2,1.0000000000,2,0,1.9995172024,0.0113846805,0.0113846805,0.1064755242,,0,"[62790,60090]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,90,1,1,depth,2,1.0000000000,2,0,1.9966623783,0.0060417496,0.0060417496,0.0772751600,,0,"[57890,64990]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,90,1,2,depth,2,1.0000000000,2,0,1.9686423540,0.0044917173,0.0044917173,0.0664795313,,0,"[50546,72334]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,90,1,3,depth,2,1.0000000000,2,0,1.9852950573,0.0041972706,0.0041972707,0.0642960416,,0,"[53985,68895]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,90,1,,aggregate,2,1.0000000000,2,0,1.9930127859,0.0065288545,0.0065288545,0.0642960416,0.0001299750,0,"[225211,266309]",3.3007009029,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,100,0,0,depth,4,1.0000000000,4,0,3.9273395538,0.2453083716,0.2453083716,0.4946109846,,0,"[115257,135886,151108,89269]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,100,0,1,depth,4,1.0000000000,4,0,3.0523157120,0.1916071773,0.1916071773,0.4369362220,,0,"[193494,6108,102497,189421]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,100,0,2,depth,4,1.0000000000,4,0,2.6202509403,0.1734229848,0.1734229811,0.4156402081,,0,"[223936,35,53858,213691]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,100,0,3,depth,4,0.7500000000,3,1,2.5720980167,0.1649970673,0.1649970688,0.4054262802,,0,"[226514,0,47860,217146]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,100,0,,aggregate,4,1.0000000000,4,0,3.4358222485,0.1938339002,0.1938338997,0.4054262802,0.0003540292,0,"[759201,142029,355323,709527]",4.3122396469,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,100,1,0,depth,2,1.0000000000,2,0,1.9999568462,0.0089498748,0.0089498748,0.0945722688,,0,"[61844,61036]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,100,1,1,depth,2,1.0000000000,2,0,1.9630644321,0.0039724790,0.0039724790,0.0629460732,,0,"[49614,73266]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,100,1,2,depth,2,1.0000000000,2,0,1.8691852093,0.0029073772,0.0029073772,0.0538120484,,0,"[39100,83780]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,100,1,3,depth,2,1.0000000000,2,0,1.8954504728,0.0032285183,0.0032285183,0.0567376424,,0,"[41489,81391]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,100,1,,aggregate,2,1.0000000000,2,0,1.9524192810,0.0047645624,0.0047645623,0.0567376424,0.0000819389,0,"[192047,299473]",3.2703707218,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,110,0,0,depth,4,1.0000000000,4,0,3.9720685482,0.2609777339,0.2609777339,0.5103364617,,0,"[131093,125597,135827,99003]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,110,0,1,depth,4,1.0000000000,4,0,2.8839721680,0.2174345039,0.2174345016,0.4657224074,,0,"[204664,4656,74619,207581]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,110,0,2,depth,4,1.0000000000,4,0,2.4589371681,0.2023184828,0.2023184821,0.4492225900,,0,"[230620,20,34689,226191]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,110,0,3,depth,4,0.7500000000,3,1,2.4106743336,0.1952743500,0.1952743493,0.4413392350,,0,"[221061,0,30021,240438]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,110,0,,aggregate,4,1.0000000000,4,0,3.2823042870,0.2190012677,0.2190012667,0.4413392350,0.0002548235,0,"[787438,130273,275156,773213]",3.9534831047,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,110,1,0,depth,2,1.0000000000,2,0,1.9999866486,0.0145397629,0.0145397629,0.1204067789,,0,"[61664,61216]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,110,1,1,depth,2,1.0000000000,2,0,1.9768607616,0.0075750259,0.0075750259,0.0866876997,,0,"[52085,70795]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,110,1,2,depth,2,1.0000000000,2,0,1.9088860750,0.0056429534,0.0056429534,0.0747125158,,0,"[42825,80055]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,110,1,3,depth,2,1.0000000000,2,0,1.9418685436,0.0054936167,0.0054936167,0.0737716928,,0,"[46591,76289]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,110,1,,aggregate,2,1.0000000000,2,0,1.9700348377,0.0083128397,0.0083128397,0.0737716928,0.0000589325,0,"[203165,288355]",3.7032802105,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,120,0,0,depth,4,1.0000000000,4,0,3.9847683907,0.2885545321,0.2885545321,0.5366561666,,0,"[139694,117610,123811,110405]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,120,0,1,depth,4,1.0000000000,4,0,2.7513484955,0.2424346477,0.2424346469,0.4918095246,,0,"[212401,4179,56465,218475]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,120,0,2,depth,4,1.0000000000,4,0,2.3647589684,0.2261198863,0.2261198863,0.4749581620,,0,"[231229,70,25104,235117]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,120,0,3,depth,4,1.0000000000,4,0,2.3129656315,0.2179763451,0.2179763444,0.4663327500,,0,"[225890,23,20754,244853]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,120,0,,aggregate,4,1.0000000000,4,0,3.1642341614,0.2437713528,0.2437713524,0.4663327500,0.0002744406,0,"[809214,121882,226134,808850]",4.0920581818,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,120,1,0,depth,2,1.0000000000,2,0,1.9996502399,0.0162463115,0.0162463115,0.1272872116,,0,"[62589,60291]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,120,1,1,depth,2,1.0000000000,2,0,1.9802479744,0.0080480924,0.0080480925,0.0894024625,,0,"[52798,70082]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,120,1,2,depth,2,1.0000000000,2,0,1.9142110348,0.0060543482,0.0060543484,0.0774841521,,0,"[43381,79499]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,120,1,3,depth,2,1.0000000000,2,0,1.9524352551,0.0060626362,0.0060626362,0.0776017472,,0,"[48014,74866]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,120,1,,aggregate,2,1.0000000000,2,0,1.9748978615,0.0091028471,0.0091028471,0.0776017472,0.0000649207,0,"[206782,284738]",3.9683179855,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,130,0,0,depth,4,1.0000000000,4,0,3.9650058746,0.2648169927,0.2648169927,0.5141359285,,0,"[148825,114273,104543,123879]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,130,0,1,depth,4,1.0000000000,4,0,2.4704213142,0.2243018135,0.2243018150,0.4731003180,,0,"[219370,2772,28614,240764]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,130,0,2,depth,4,1.0000000000,4,0,2.1705379486,0.2104473867,0.2104473859,0.4582436413,,0,"[228825,185,9198,253312]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,130,0,3,depth,4,1.0000000000,4,0,2.1399748325,0.2039600082,0.2039600104,0.4511350036,,0,"[225735,125,7402,258258]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,130,0,,aggregate,4,1.0000000000,4,0,2.9715807438,0.2258815503,0.2258815510,0.4511350036,0.0002935068,0,"[822755,117355,149757,876213]",4.3848528862,0,0.0000000000,4,1
residual_simvq_k4-2_d4-4_rate094-20260727-142121,130,1,0,depth,2,1.0000000000,2,0,1.9998860359,0.0160127692,0.0160127692,0.1262956925,,0,"[62096,60784]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,130,1,1,depth,2,1.0000000000,2,0,1.9801976681,0.0078801780,0.0078801780,0.0883336276,,0,"[52787,70093]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,130,1,2,depth,2,1.0000000000,2,0,1.9242290258,0.0057668801,0.0057668800,0.0754299972,,0,"[44475,78405]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,130,1,3,depth,2,1.0000000000,2,0,1.9460840225,0.0059522835,0.0059522835,0.0767518640,,0,"[47142,75738]",,,,,
residual_simvq_k4-2_d4-4_rate094-20260727-142121,130,1,,aggregate,2,1.0000000000,2,0,1.9745340347,0.0089030277,0.0089030277,0.0767518640,0.0000753800,0,"[206500,285020]",3.9589238167,0,0.0000000000,2,1
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,140,0,0,depth,4,1.0000000000,4,0,3.9094552994,0.2820922092,0.2820922092,0.5306440234,,0,"[154390,107330,88839,140961]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,140,0,1,depth,4,1.0000000000,4,0,2.3096044064,0.2421474300,0.2421474293,0.4915628612,,0,"[224858,1607,16840,248215]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,140,0,2,depth,4,1.0000000000,4,0,2.0952475071,0.2280492522,0.2280492492,0.4770262927,,0,"[227296,191,4475,259558]",,,,,
residual_simvq_k4-2_d4-4_rate094-resume-20260729-113247,140,0,3,depth,4,1.0000000000,4,0,2.0701718330,0.2206506029,0.2206506051,0.4692282543,,0,"[232573,124,3052,255771]",,,,,
