run_id,epoch,train_recon,train_vq,train_total,val_recon,val_vq,val_psnr,val_ms_ssim,best_val_recon,is_best,phase,channel_prob,channel_usage_ratio,mean_channel_snr,source_bits_per_image,source_bpp,transmission_ratio,learning_rate,train_rq_codebook_loss_per_scale,train_rq_commitment_loss_per_scale,train_rq_codebook_per_depth,train_rq_commitment_per_depth,train_rq_residual_norm_per_depth,train_rq_usage_per_depth,train_rq_perplexity_per_depth,train_rq_aggregate_usage_per_scale,train_rq_aggregate_perplexity_per_scale,train_rq_projection_grad_norm_per_scale,val_rq_codebook_loss_per_scale,val_rq_commitment_loss_per_scale,val_rq_codebook_per_depth,val_rq_commitment_per_depth,val_rq_residual_norm_per_depth,val_rq_usage_per_depth,val_rq_perplexity_per_depth,val_rq_aggregate_usage_per_scale,val_rq_aggregate_perplexity_per_scale,val_rq_projection_grad_norm_per_scale
residual_simvq_k4-2_d2-2_rate047-20260723-121543,39,0.03040437,0.12322782,0.15363219,0.02588294,0.12545247,21.91234285,0.87997234,0.02588294,1,Phase2-退火(30%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.35842426662091853,0.02112044746194173]","[0.35842426634497115,0.02112044746194173]","[[0.3846554952639121,0.3321930377019776],[0.02316349158063531,0.019077403326001434]]","[[0.3846554952639121,0.33219303720527227],[0.02316349158063531,0.01907740335014683]]","[[0.618574994912854,0.5746477992998229],[0.15151863618305436,0.13765167671221273]]","[[1.0,1.0],[1.0,1.0]]","[[3.928913133232682,2.28062064382765],[1.882474300596449,1.4623863244498219]]","[1.0,1.0]","[3.6092669941760875,1.7109528479752718]","[0.0006680503310269193,0.0002984543790430676]","[0.3716601407086408,0.017522209413625575]","[0.3716601409293987,0.01752220942052426]","[[0.39839593635665044,0.34492434528138904],[0.018981474272354887,0.016062944299644895]]","[[0.39839593635665044,0.3449243457229049],[0.018981474272354887,0.016062944299644895]]","[[0.6297189240102414,0.585696573610659],[0.1376135449718546,0.12664974983091706]]","[[1.0,1.0],[1.0,1.0]]","[[3.930100923114353,2.27857862578498],[1.8906703913653338,1.492439525215714]]","[1.0,1.0]","[3.619270767988982,1.727150555010195]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,40,0.02971148,0.12191440,0.15162588,0.02550195,0.12265967,21.97522563,0.88297994,0.02550195,1,Phase2-退火(32%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.35648046450482473,0.0199874943708656]","[0.3564804638977404,0.01998749435706823]","[[0.38263768448873803,0.3303232444381272],[0.021853921552085213,0.018121067134456503]]","[[0.38263768448873803,0.3303232440242061],[0.021853921552085213,0.018121067112035774]]","[[0.6169237196445465,0.5730096549347595],[0.14717644744173244,0.13415910753386992]]","[[1.0,1.0],[1.0,1.0]]","[[3.927343554849978,2.2768498442791127],[1.8776830163266924,1.4479056349507085]]","[1.0,1.0]","[3.605413708863435,1.7020986097830313]","[0.0006335748222665172,0.0002799140559916311]","[0.3565157916810777,0.021383252215606195]","[0.35651579212259366,0.021383252284593052]","[[0.38262674278683134,0.3304048399130503],[0.02355540759033627,0.01921109686847086]]","[[0.38262674278683134,0.33040484101684003],[0.02355540759033627,0.01921109693745772]]","[[0.6174285142510025,0.573555995799877],[0.15333307264027773,0.13849365104127814]]","[[1.0,1.0],[1.0,1.0]]","[[3.925997163631298,2.290728563732571],[1.9195242140028212,1.5023069072652746]]","[1.0,1.0]","[3.5901627363982023,1.7545236896585534]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,41,0.02924464,0.12158458,0.15082922,0.02455957,0.13125584,22.13462163,0.88513449,0.02455957,1,Phase2-退火(33%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.35693683064094295,0.019280295218858455]","[0.3569368308065114,0.019280295220583124]","[[0.3829957037060349,0.3308779577138247],[0.021172651786495137,0.017387938611554327]]","[[0.3829957037060349,0.3308779579621774],[0.021172651786495137,0.01738793861672834]]","[[0.6174918439653184,0.5737630365071473],[0.1446730902625455,0.13117105622810346]]","[[1.0,1.0],[1.0,1.0]]","[[3.921563925124981,2.2723123391469318],[1.8966436878398614,1.4622715424608301]]","[1.0,1.0]","[3.5993944940743625,1.7223915298779806]","[0.0006045789993583674,0.00026682818790706934]","[0.392768551685192,0.01635008181824728]","[0.39276855102291813,0.016350081832044654]","[[0.420818246293951,0.36471885597264325],[0.01811966400731493,0.014580499373928264]]","[[0.420818246293951,0.3647188555311274],[0.01811966400731493,0.014580499394624321]]","[[0.6473357465532091,0.6024105177985297],[0.1344604050119718,0.1206460855073399]]","[[1.0,1.0],[1.0,1.0]]","[[3.907837313192862,2.28566424758346],[1.936083279715644,1.5305438924718786]]","[1.0,1.0]","[3.605112248879892,1.7793791603159022]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,42,0.02905370,0.12139747,0.15045117,0.02703845,0.12290287,21.74028606,0.88211218,0.02455957,0,Phase2-退火(35%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.35729422199505345,0.01889557432452286]","[0.3572942218846745,0.0188955742917541]","[[0.3832811247971323,0.33130731905500094],[0.020764203881844877,0.017026944717185365]]","[[0.3832811247971323,0.3313073186962693],[0.020764203881844877,0.017026944668894563]]","[[0.6176354279120763,0.5740747860736317],[0.1434301970043668,0.13002787382790335]]","[[1.0,1.0],[1.0,1.0]]","[[3.9245570800922533,2.271101164376294],[1.892758070539545,1.4610406824836024]]","[1.0,1.0]","[3.603571160634359,1.7188157796859742]","[0.0006228475140772019,0.0002688886103560098]","[0.3587767872545454,0.020916606637614743]","[0.35877678835833515,0.02091660659622263]","[[0.38299360473950705,0.3345599683346572],[0.023619386181235314,0.01821382705260206]]","[[0.38299360473950705,0.334559968996931],[0.023619386181235314,0.018213826983615206]]","[[0.6175543758604262,0.5769940424848485],[0.15350096578951236,0.13480523592895932]]","[[1.0,1.0],[1.0,1.0]]","[[3.907558340496487,2.2669900364345974],[1.935377253426446,1.5527194932655053]]","[1.0,1.0]","[3.621685646198414,1.786646882692973]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,43,0.02925762,0.12188350,0.15114113,0.02728023,0.13024527,21.72610310,0.88359416,0.02455957,0,Phase2-退火(37%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.35933514888639806,0.01879105645024942]","[0.3593351489415875,0.01879105643990139]","[[0.3852841317101761,0.33338616493123546],[0.020641612597844666,0.01694050028713213]]","[[0.3852841317101761,0.3333861652071829],[0.020641612597844666,0.016940500278508772]]","[[0.6193619164051833,0.5759832543355448],[0.14316407145449409,0.12980821063673054]]","[[1.0,1.0],[1.0,1.0]]","[[3.9174280758257267,2.2702988262529726],[1.891676782237159,1.4662871190795193]]","[1.0,1.0]","[3.6047300268102576,1.7197645288926584]","[0.000599088386365178,0.0002496843593959326]","[0.3855938074765382,0.019096563245963167]","[0.3855938063727485,0.019096563190773682]","[[0.4134388206181703,0.35774879455566405],[0.020579295770989523,0.01761383072093681]]","[[0.4134388206181703,0.35774879278960053],[0.020579295770989523,0.017613830665747326]]","[[0.6420844532825328,0.5971621738539802],[0.1433436576966886,0.132659526500437]]","[[1.0,1.0],[1.0,1.0]]","[[3.90623964910154,2.2890398661295572],[1.8734464671876696,1.5232903904385038]]","[1.0,1.0]","[3.620135685249611,1.7259282809716683]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,44,0.02906168,0.12248065,0.15154233,0.02474491,0.12687286,22.10994585,0.88550406,0.02455957,0,Phase2-退火(38%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.36170045600997075,0.018703685017923515]","[0.3617004558995918,0.01870368500412614]","[[0.38755383557743495,0.3358470762769381],[0.020711338780475437,0.01669603118983408]]","[[0.38755383557743495,0.3358470760561802],[0.020711338780475437,0.016696031176036706]]","[[0.6214178261933503,0.5783512086779983],[0.1433975812461641,0.12885536628740804]]","[[1.0,1.0],[1.0,1.0]]","[[3.912750501985903,2.268429517304456],[1.9148697241588875,1.4940229731577415]]","[1.0,1.0]","[3.6024921549691094,1.749216518799464]","[0.000605499467767206,0.00023314430631958034]","[0.37673599940759167,0.018097215877087028]","[0.3767359996283496,0.018097215863289655]","[[0.40387252900335524,0.3495994691495542],[0.020292526890558226,0.015901904760135546]]","[[0.40387252900335524,0.3495994695910701],[0.020292526890558226,0.015901904760135546]]","[[0.6345762173334758,0.5902802524743257],[0.14231156596431024,0.12602267265319825]]","[[1.0,1.0],[1.0,1.0]]","[[3.898372590100324,2.2737220640535707],[1.9577976050200285,1.516472042048419]]","[1.0,1.0]","[3.6000248908996584,1.7966134707132975]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,45,0.02872174,0.12401804,0.15273979,0.02519781,0.13790951,22.03944551,0.88604804,0.02455957,0,Phase2-退火(40%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.3662945861617724,0.01910197030649417]","[0.36629458594101444,0.01910197030994351]","[[0.3918592909971873,0.3407298801673783],[0.021128806697756602,0.017075134010088665]]","[[0.3918592909971873,0.34072988033294677],[0.021128806697756602,0.017075134013538006]]","[[0.6247512609870346,0.5824234899547365],[0.14455303720853946,0.1300685313426786]]","[[1.0,1.0],[1.0,1.0]]","[[3.9082136856185064,2.269537643591563],[1.914735847932321,1.4879644744926028]]","[1.0,1.0]","[3.606109348491386,1.747370622113899]","[0.0006183649515151046,0.00025397238477361736]","[0.41660608097358987,0.01544021187281167]","[0.416606080311316,0.015440211845216928]","[[0.4442582176791297,0.38895394206047057],[0.01733729812420077,0.013543125586929146]]","[[0.4442582176791297,0.3889539413981967],[0.01733729812420077,0.013543125552435717]]","[[0.6654927677578396,0.622561984150498],[0.13155277255508635,0.11630800471261696]]","[[1.0,1.0],[1.0,1.0]]","[[3.891970991205286,2.305788580576579],[1.91938478063654,1.4513466093275282]]","[1.0,1.0]","[3.6204919744420936,1.7367721495804964]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,46,0.02820487,0.12744557,0.15565045,0.02482282,0.14304782,22.10577769,0.88658211,0.02455957,0,Phase2-退火(42%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.3804746084191181,0.01727445479999814]","[0.38047460858468657,0.01727445479999814]","[[0.40617950950507764,0.354769707609106],[0.01913904413166973,0.015409865373469613]]","[[0.40617950950507764,0.3547697073607533],[0.01913904413166973,0.01540986537002027]]","[[0.6359239177571403,0.5941708392567104],[0.1379117945002185,0.12385671990061248]]","[[1.0,1.0],[1.0,1.0]]","[[3.909305320404194,2.275023055518115],[1.8931716784282966,1.4657878310592085]]","[1.0,1.0]","[3.6095816872738027,1.7205357171871043]","[0.0006108579966368981,0.00021541310239559539]","[0.43205763344411496,0.016228658354116812]","[0.43205763322335705,0.016228658347218126]","[[0.4584579383885419,0.40565733048650954],[0.017487406509893912,0.014969910156947595]]","[[0.4584579383885419,0.4056573296034778],[0.017487406509893912,0.014969910177643653]]","[[0.6761570387416416,0.6359319298355668],[0.13208911452028488,0.12225465730384544]]","[[1.0,1.0],[1.0,1.0]]","[[3.9009046060067636,2.2895228721477365],[1.8846445039466575,1.4248181987691808]]","[1.0,1.0]","[3.6274142229998554,1.697768767674764]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,47,0.02836634,0.13096696,0.15933330,0.02479411,0.14270891,22.09783353,0.88648107,0.02455957,0,Phase2-退火(43%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.39039292164422845,0.01832001947073473]","[0.39039292147866,0.018320019465560715]","[[0.4159885477136683,0.3647972945261885],[0.02016488384041521,0.016475154949283158]]","[[0.4159885477136683,0.36479729463656746],[0.02016488384041521,0.016475154944109144]]","[[0.6436890202539939,0.6026506253966579],[0.14131451434007397,0.127810367445151]]","[[1.0,1.0],[1.0,1.0]]","[[3.908523514535692,2.2803762572783013],[1.8841888083351983,1.4538827666529903]]","[1.0,1.0]","[3.6159158852365283,1.7090308520529005]","[0.000641147581552138,0.00023839430083104094]","[0.4295027889587261,0.017339823353621695]","[0.42950279028327376,0.01733982337431775]","[[0.4569407116483759,0.40206486472377073],[0.019211327256979764,0.01546831937437808]]","[[0.4569407116483759,0.40206486781438194],[0.019211327256979764,0.015468319401972824]]","[[0.6749074772552207,0.6329644393037867],[0.13848595597125865,0.12428690012958314]]","[[1.0,1.0],[1.0,1.0]]","[[3.9081785255008272,2.298366555461177],[1.9051519491054394,1.4680620952888772]]","[1.0,1.0]","[3.628042938091137,1.7301632263042308]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,48,0.02830113,0.13412216,0.16242330,0.02681971,0.18534649,21.77099999,0.88330894,0.02455957,0,Phase2-退火(45%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.4018607396218512,0.017632379713985655]","[0.4018607393459038,0.017632379700188282]","[[0.42734797486552484,0.3763735035503352],[0.019523979618248564,0.015740779763156618]]","[[0.42734797486552484,0.3763735032743878],[0.019523979618248564,0.01574077976660596]]","[[0.6523891299962997,0.6121239263702322],[0.13926801318647686,0.12514455019047968]]","[[1.0,1.0],[1.0,1.0]]","[[3.9018287067060116,2.2881837301784094],[1.891819147931205,1.4766643168749634]]","[1.0,1.0]","[3.6183900784563137,1.7236008339458042]","[0.0006634814008807384,0.00021165034260977537]","[0.5638529161612192,0.018874745001947437]","[0.5638529157197034,0.01887474502954218]","[[0.5958403609417103,0.531865472043002],[0.021539048919523202,0.016210440994688758]]","[[0.5958403609417103,0.5318654716014862],[0.021539048919523202,0.016210441029182187]]","[[0.7696066114637586,0.7267490669533059],[0.14652866754266952,0.12713055467164075]]","[[1.0,1.0],[1.0,1.0]]","[[3.89727867797569,2.3356817263144034],[1.9016896124239322,1.5195454977176808]]","[1.0,1.0]","[3.654005534560592,1.7460967673195733]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,49,0.02853211,0.13823843,0.16677054,0.02500297,0.14894491,22.07308381,0.88759069,0.02455957,0,Phase2-退火(47%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.41491812268892925,0.017898820837338767]","[0.4149181221370344,0.017898820833889422]","[[0.4406502486379058,0.38918599596729986],[0.019816500093373986,0.015981141505418]]","[[0.4406502486379058,0.389185995525784],[0.019816500093373986,0.015981141498519313]]","[[0.6623164973877095,0.6223000093742653],[0.1401791704059751,0.12602320930196179]]","[[1.0,1.0],[1.0,1.0]]","[[3.8947162508964537,2.2889564704011987],[1.8820782511322587,1.4559315712363632]]","[1.0,1.0]","[3.6226467388647574,1.708476558438054]","[0.0006955040639257748,0.00022720073410272123]","[0.45499201350741914,0.014107625607263159]","[0.45499201394893507,0.014107625600364474]","[[0.4833358841913718,0.42664813929133943],[0.015552871494933411,0.01266237969889685]]","[[0.4833358841913718,0.42664814017437125],[0.015552871494933411,0.012662379678200792]]","[[0.6941437637364423,0.6520256011574357],[0.1246188763667036,0.1124660187849292]]","[[1.0,1.0],[1.0,1.0]]","[[3.8846641929061323,2.2998286406199138],[1.8548788529855234,1.3326528434400204]]","[1.0,1.0]","[3.6367053067242656,1.6407824083610818]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,50,0.02820592,0.13991471,0.16812063,0.02689348,0.16024051,21.75358968,0.88224535,0.02455957,0,Phase2-退火(48%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.42001470067986735,0.01827188619343495]","[0.4200147005142989,0.018271886157216848]","[[0.4454738413846051,0.3945555599199401],[0.020261079378219114,0.016282692889648454]]","[[0.4454738413846051,0.3945555595336137],[0.020261079378219114,0.01628269287067707]]","[[0.6658515060389484,0.6264568251592142],[0.14180910744600825,0.12723568739990393]]","[[1.0,1.0],[1.0,1.0]]","[[3.8951950351397198,2.296417667689147],[1.8958693334349879,1.4597869252717053]]","[1.0,1.0]","[3.6267718275388083,1.7206013809751581]","[0.0006660160381957044,0.00021340870414995286]","[0.4833059008474703,0.019426636156384593]","[0.4833059008474703,0.019426636156384593]","[[0.5110645018242024,0.45554730318210745],[0.02142661600201218,0.01742665615208723]]","[[0.5110645018242024,0.45554730229907564],[0.02142661600201218,0.017426656124492488]]","[[0.7136620415581597,0.6736251411614594],[0.14618244402938418,0.13185059036369676]]","[[1.0,1.0],[1.0,1.0]]","[[3.871030579672919,2.3333227298877857],[1.8972426970799765,1.4173439034709223]]","[1.0,1.0]","[3.6453712251451282,1.7052659043559322]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,51,0.02803900,0.14339926,0.17143826,0.02495491,0.15216357,22.07045153,0.88433392,0.02455957,0,Phase2-退火(50%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.4315758611868929,0.018201184388319098]","[0.4315758615180298,0.018201184379695742]","[[0.4574166861949144,0.4057350362892504],[0.020038700172746622,0.016363668521107346]]","[[0.4574166861949144,0.40573503662038735],[0.020038700172746622,0.016363668533180047]]","[[0.6746602882941564,0.6352361462734364],[0.14079060359961457,0.12737580250810693]]","[[1.0,1.0],[1.0,1.0]]","[[3.8826256372310497,2.3083773665957983],[1.890767017338011,1.4519854157059282]]","[1.0,1.0]","[3.632448061748787,1.7137537962860532]","[0.0006978334703254169,0.000246451736489285]","[0.4566660746380135,0.020171574668751822]","[0.45666607596256115,0.020171574696346565]","[[0.4847468396027883,0.42858530945248074],[0.02250239923596382,0.01784075015672931]]","[[0.4847468396027883,0.4285853116600602],[0.02250239923596382,0.01784075012223588]]","[[0.6950066230915211,0.653334629535675],[0.14967464098223934,0.13329089289462126]]","[[1.0,1.0],[1.0,1.0]]","[[3.861407689695005,2.3283504097550005],[1.926206776830885,1.5218960929799963]]","[1.0,1.0]","[3.6612450529027867,1.7673736678229437]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,52,0.02738113,0.14436455,0.17174568,0.02432136,0.15038012,22.18581466,0.88549882,0.02432136,1,Phase2-退火(52%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.43761589896899683,0.01641617811422933]","[0.43761589885861785,0.016416178134925387]","[[0.4630658656358719,0.4121659325228797],[0.018200515514170682,0.014631840650475136]]","[[0.4630658656358719,0.4121659321917428],[0.018200515514170682,0.01463184065737382]]","[[0.679026033922478,0.6404816849364174],[0.13430097868873014,0.12050974413200662]]","[[1.0,1.0],[1.0,1.0]]","[[3.887967563116992,2.3083097546188918],[1.8926406034716854,1.4602696348119666]]","[1.0,1.0]","[3.6319443777755454,1.7185482497568483]","[0.0006464570240630699,0.00018446565177159587]","[0.4549048827754127,0.017738086247333775]","[0.4549048827754127,0.01773808626802983]","[[0.4819313002957238,0.42787846348903796],[0.01932294644691326,0.01615322593047663]]","[[0.4819313002957238,0.4278784630475221],[0.01932294644691326,0.01615322596497006]]","[[0.6933675531987791,0.6532555487420824],[0.13883431487613254,0.12696704649262958]]","[[1.0,1.0],[1.0,1.0]]","[[3.889789346412376,2.3293188360002306],[1.8422843314983226,1.5207549448366517]]","[1.0,1.0]","[3.638635707784582,1.702901495827569]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,53,0.02751270,0.14643098,0.17394367,0.02416875,0.14740385,22.20654806,0.88669769,0.02416875,1,Phase2-退火(53%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.4432731799505375,0.017254056386580622]","[0.44327318022648493,0.017254056364159893]","[[0.46878485966611794,0.4177615026632945],[0.019022737443447114,0.015485375307293402]]","[[0.46878485966611794,0.41776150310481036],[0.019022737443447114,0.015485375283148002]]","[[0.6829727476393735,0.6446043129320498],[0.1369918985085355,0.12367704654181445]]","[[1.0,1.0],[1.0,1.0]]","[[3.8776767011041993,2.315335506863064],[1.8655721258234095,1.4301468299494848]]","[1.0,1.0]","[3.644985743805214,1.6862377555282027]","[0.0006814842326868394,0.00021395760736090273]","[0.4473681560269109,0.016584647584844518]","[0.44736815492312115,0.016584647543452406]","[[0.4734101990858714,0.421326106345212],[0.01827021911740303,0.014899075893616234]]","[[0.4734101990858714,0.4213261061244541],[0.01827021911740303,0.014899075859122805]]","[[0.6869927026607372,0.6479969709007828],[0.13502623792047855,0.12199303861017581]]","[[1.0,1.0],[1.0,1.0]]","[[3.8677945949413157,2.3307136994821054],[1.8939022805955674,1.4272626461806122]]","[1.0,1.0]","[3.645786839944345,1.7062211451707063]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,54,0.02761851,0.14711561,0.17473412,0.02448279,0.13918702,22.14790720,0.88533392,0.02416875,0,Phase2-退火(55%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.4470777867016969,0.016339426815371823]","[0.44707778697764433,0.01633942678950175]","[[0.47260280853068387,0.42155276360335175],[0.018044346919352257,0.014634506595838401]]","[[0.47260280853068387,0.4215527647071414],[0.018044346919352257,0.014634506587215044]]","[[0.6858310690632573,0.6475789195961422],[0.13360660628036217,0.12034904853337342]]","[[1.0,1.0],[1.0,1.0]]","[[3.8651025661715757,2.313927466781051],[1.8727631449699402,1.424030789843312]]","[1.0,1.0]","[3.6410101034023143,1.6894185860951743]","[0.000702176129238473,0.00020055774632594505]","[0.42244168630352724,0.015832253780078003]","[0.4224416854204955,0.01583225380767275]","[[0.4465293091756326,0.3983540625483901],[0.01744013134804037,0.014224376184520897]]","[[0.4465293091756326,0.39835406056156863],[0.01744013134804037,0.01422437624660907]]","[[0.6674521609588906,0.6303674750857883],[0.13193841129541398,0.11921862661838531]]","[[1.0,1.0],[1.0,1.0]]","[[3.838220430303503,2.29946933499089],[1.930086041379858,1.491671465061329]]","[1.0,1.0]","[3.6357159508599177,1.7604597391905608]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,55,0.02742889,0.14884390,0.17627278,0.02849469,0.17382422,21.49538331,0.87806185,0.02416875,0,Phase2-退火(57%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.4519259849080333,0.017005459305450873]","[0.45192598507360177,0.017005459246812044]","[[0.4771293843234027,0.42672258300913707],[0.018813532761608562,0.015197385728566184]]","[[0.4771293843234027,0.42672258306432653],[0.018813532761608562,0.01519738566475334]]","[[0.6893611591171336,0.6518236073078932],[0.1350503844105535,0.12136408761143684]]","[[1.0,1.0],[1.0,1.0]]","[[3.8775932885982374,2.3112837778197393],[1.8654338203094625,1.4445582310358682]]","[1.0,1.0]","[3.6368184204454774,1.6916672655829676]","[0.0006724482984821036,0.00023319850410930316]","[0.525159681947143,0.021682197090100358]","[0.5251596823886588,0.021682197131492473]","[[0.5576824479632907,0.492636912840384],[0.024233590259596153,0.019130803727441362]]","[[0.5576824479632907,0.49263691350265787],[0.024233590259596153,0.019130803768833478]]","[[0.7462209560253003,0.7013075872703834],[0.15550939032325037,0.13819545010725656]]","[[1.0,1.0],[1.0,1.0]]","[[3.87641085518731,2.3100024152685097],[1.833013368535925,1.3745764820664017]]","[1.0,1.0]","[3.6328268475002714,1.6397069171622947]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,56,0.02759976,0.15030283,0.17790260,0.02390702,0.14907866,22.25330168,0.88850642,0.02390702,1,Phase2-退火(58%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.45945247262716293,0.015188181027770042]","[0.4594524723512155,0.015188181032944057]","[[0.4848865415211077,0.43401840290537586],[0.016789369117813528,0.013586992892885098]]","[[0.4848865415211077,0.43401840268461794],[0.016789369117813528,0.013586992894609769]]","[[0.6947370739998641,0.6571474708892681],[0.12910700898479532,0.11625602194280536]]","[[1.0,1.0],[1.0,1.0]]","[[3.858572132057614,2.3069900733453257],[1.864573562586749,1.427912050706369]]","[1.0,1.0]","[3.6360482926721924,1.6840835286511315]","[0.0007053658753176462,0.00017534644786657602]","[0.4555351453798789,0.015188170369300577]","[0.45553514582139476,0.015188170369300577]","[[0.4805395956392641,0.4305306931336721],[0.016600247293158815,0.013776093369556798]]","[[0.4805395956392641,0.4305306937959459],[0.016600247293158815,0.013776093362658112]]","[[0.6924305297710277,0.6553576791727984],[0.12868264416853586,0.1172621746857961]]","[[1.0,1.0],[1.0,1.0]]","[[3.850980117585924,2.2962887145854807],[1.8873572111129762,1.473276107399552]]","[1.0,1.0]","[3.6382384211928755,1.717814115241722]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,57,0.02668698,0.15294013,0.17962711,0.02422571,0.15104935,22.19456084,0.88861841,0.02390702,0,Phase2-退火(60%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.46679695645968117,0.016151040511343768]","[0.46679695695638657,0.016151040507894423]","[[0.49194163972580873,0.4416522734695011],[0.017861253364632526,0.014440827678751062]]","[[0.49194163972580873,0.44165227352469055],[0.017861253364632526,0.014440827661504348]]","[[0.7001125628197634,0.6632704767915938],[0.1331178214676954,0.11979836202054112]]","[[1.0,1.0],[1.0,1.0]]","[[3.8545574987376177,2.30342447536963],[1.8521100872092777,1.4233082016309102]]","[1.0,1.0]","[3.6412505591357194,1.6733401914437611]","[0.000625601355191234,0.00017338810071628865]","[0.46566875687351933,0.012635123984957183]","[0.46566875643200345,0.012635123991855868]","[[0.4890132890807258,0.442324224224797],[0.013546918401563609,0.011723329595945499]]","[[0.4890132890807258,0.44232422400403903],[0.013546918401563609,0.011723329595945499]]","[[0.6984214001231723,0.6641914394166735],[0.11626640563761746,0.10817884532389817]]","[[1.0,1.0],[1.0,1.0]]","[[3.8509525952515777,2.3016280403843634],[1.8032561090257433,1.3091978443993462]]","[1.0,1.0]","[3.6426516073721427,1.5939327981736926]","[null,null]"
residual_simvq_k4-2_d2-2_rate047-20260723-121543,58,0.02644116,0.15503198,0.18147315,0.02415425,0.14746194,22.21476236,0.88901664,0.02390702,0,Phase2-退火(62%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.4750648173469084,0.015207854822209035]","[0.47506481718133997,0.015207854817035021]","[[0.5000946755762453,0.4500349592279505],[0.016734633836205357,0.013681075849604827]]","[[0.5000946755762453,0.4500349585104872],[0.016734633836205357,0.013681075847880156]]","[[0.7056660120134001,0.6693072590563033],[0.12847844820331644,0.11617739793879014]]","[[1.0,1.0],[1.0,1.0]]","[[3.8545551821037574,2.29529910352495],[1.8406679994530148,1.4018483766803036]]","[1.0,1.0]","[3.6373230232132805,1.656716756246708]","[0.0006525777392434301,0.0001750491775123077]","[0.4473041671293753,0.01776435791204373]","[0.4473041675708912,0.017764357884448988]","[[0.470896131462521,0.42371220257547165],[0.019396810102517956,0.016131905542203673]]","[[0.470896131462521,0.42371220191319786],[0.019396810102517956,0.01613190554910236]]","[[0.6853577927306846,0.6500663320223491],[0.1390929294957055,0.12686665797675098]]","[[1.0,1.0],[1.0,1.0]]","[[3.8501554754045273,2.2817892463118943],[1.8565445440786856,1.519923076806245]]","[1.0,1.0]","[3.6469637393951415,1.7125649275603119]","[null,null]"
