run_id,epoch,train_recon,train_vq,train_total,val_recon,val_vq,val_psnr,val_ms_ssim,best_val_recon,is_best,phase,channel_prob,channel_usage_ratio,mean_channel_snr,source_bits_per_image,source_bpp,transmission_ratio,learning_rate,train_rq_codebook_loss_per_scale,train_rq_commitment_loss_per_scale,train_rq_codebook_per_depth,train_rq_commitment_per_depth,train_rq_residual_norm_per_depth,train_rq_usage_per_depth,train_rq_perplexity_per_depth,train_rq_aggregate_usage_per_scale,train_rq_aggregate_perplexity_per_scale,train_rq_projection_grad_norm_per_scale,val_rq_codebook_loss_per_scale,val_rq_commitment_loss_per_scale,val_rq_codebook_per_depth,val_rq_commitment_per_depth,val_rq_residual_norm_per_depth,val_rq_usage_per_depth,val_rq_perplexity_per_depth,val_rq_aggregate_usage_per_scale,val_rq_aggregate_perplexity_per_scale,val_rq_projection_grad_norm_per_scale
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,45,0.02303099,0.09102349,0.11405448,0.02003886,0.09992555,23.02431560,0.91052931,0.02003886,1,Phase2-退火(40%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.26456820343931514,0.016691851062286232]","[0.2645682035772889,0.016691851065735574]","[[0.2774491596553061,0.251687246174724],[0.021879352989641054,0.011504348996957695]]","[[0.2774491596553061,0.25168724606434506],[0.021879352989641054,0.011504349022827766]]","[[0.5256603056082019,0.5005737707018852],[0.14748705364763737,0.1068115569099232]]","[[1.0,1.0],[1.0,1.0]]","[[7.658082603525233,1.998026779183635],[1.9964675037949173,1.9946752671842223]]","[1.0,1.0]","[7.8231396286575885,3.991136355753298]","[0.00028644667181652037,0.0001732098371576285]","[0.29732167599377807,0.014025058845678966]","[0.29732167621453603,0.01402505883878028]","[[0.31055312642344723,0.28409022633676173],[0.018614397115177577,0.009435720458902695]]","[[0.31055312642344723,0.28409022589524585],[0.018614397115177577,0.009435720445105322]]","[[0.5565456898124129,0.5322579734855228],[0.13629776266989885,0.09696377394375978]]","[[1.0,1.0],[1.0,1.0]]","[[7.696123603538231,1.9990282323625352],[1.995442713631524,1.9982651401449132]]","[1.0,1.0]","[7.844527216310854,3.993703778584798]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,46,0.02269931,0.09093025,0.11362956,0.02019978,0.08457612,22.98585449,0.90765174,0.02003886,0,Phase2-退火(42%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.2664732692418275,0.015475909013508095]","[0.2664732692694223,0.015475909004884738]","[[0.27933277636766435,0.25361376266788555],[0.020244353695738095,0.010707464231247152]]","[[0.27933277636766435,0.25361376280585923],[0.020244353695738095,0.010707464215725108]]","[[0.5273954023917516,0.5024358276967649],[0.14182863814963234,0.1030160268837655]]","[[1.0,1.0],[1.0,1.0]]","[[7.671128389570448,1.9979581658486967],[1.997113284358272,1.995274661205433]]","[1.0,1.0]","[7.8296891397900055,3.992382385995653]","[0.0002859560482546739,0.0001558644650921687]","[0.24823757167215701,0.014151157100719434]","[0.24823757145139907,0.014151157135212863]","[[0.26018798108454105,0.236287162149394],[0.018600572762941872,0.009701741452294367]]","[[0.26018798108454105,0.2362871617078781],[0.018600572762941872,0.009701741493686482]]","[[0.5094393048021528,0.4854315115345849],[0.1362589915593465,0.09836125898140448]]","[[1.0,1.0],[1.0,1.0]]","[[7.6342346473976415,1.9987037702842996],[1.9960831191804673,1.9976272062019065]]","[1.0,1.0]","[7.812249173058404,3.993707702778004]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,47,0.02258756,0.09034435,0.11293191,0.01964925,0.09144711,23.11120861,0.91211675,0.01964925,1,Phase2-退火(43%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.26458865500710627,0.015646757016441335]","[0.2645886552002695,0.015646757038862064]","[[0.2773813766737779,0.25179593270575557],[0.020438514665390053,0.010854999267461675]]","[[0.2773813766737779,0.2517959328989188],[0.020438514665390053,0.010854999282983719]]","[[0.5255730845861964,0.5006590618027581],[0.14255582056939603,0.10376260669695006]]","[[1.0,1.0],[1.0,1.0]]","[[7.672810826478181,1.9979791692009679],[1.9968698918819427,1.9936494103184452]]","[1.0,1.0]","[7.8305801409262195,3.990507395179183]","[0.000285280762235979,0.0001607886036759333]","[0.2711410907683549,0.013716814639391723]","[0.2711410907683549,0.013716814673885152]","[[0.28413779227821917,0.25814438539522666],[0.018061209552817873,0.009372419674225427]]","[[0.28413779227821917,0.25814438550560564],[0.018061209552817873,0.009372419708718856]]","[[0.5323685237654934,0.5073865630008556],[0.1342861212514065,0.09668394569997434]]","[[1.0,1.0],[1.0,1.0]]","[[7.695350110089337,1.9990055013585974],[1.9967858429308292,1.9983112202750313]]","[1.0,1.0]","[7.844103799042879,3.9950954172346327]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,48,0.02666657,0.08490110,0.11156767,0.02096198,0.08532756,22.82335556,0.90516537,0.01964925,0,Phase2-退火(45%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.24603978584486025,0.016544346851124256]","[0.24603978617599717,0.01654434684422557]","[[0.25908530302069804,0.23299426777219331],[0.02162995439160753,0.011458739162319237]]","[[0.25908530302069804,0.23299426802054599],[0.02162995439160753,0.011458739150246536]]","[[0.5073163704739676,0.48080704162518184],[0.1458834655996826,0.10566699072994568]]","[[1.0,1.0],[1.0,1.0]]","[[7.668533551251447,1.9976843392407453],[1.9960162822847014,1.9917122699596264]]","[1.0,1.0]","[7.827800675674721,3.987694310258936]","[0.0003615085255997083,0.00018820790757874623]","[0.24653612949230053,0.017104561978744135]","[0.24653612971305847,0.017104561937352023]","[[0.2590535581111908,0.23401869976962053],[0.022363398720820746,0.01184572503660564]]","[[0.2590535581111908,0.23401870021113644],[0.022363398720820746,0.01184572503660564]]","[[0.5083556793354176,0.48311592472924125],[0.14940892535227315,0.10867675769108313]]","[[1.0,1.0],[1.0,1.0]]","[[7.66918581503409,1.996885218443694],[1.995720742366932,1.995347390351472]]","[1.0,1.0]","[7.826564771157724,3.9910658765722204]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,49,0.02243275,0.08914372,0.11157646,0.01969151,0.09645947,23.09856029,0.91171554,0.01964925,0,Phase2-退火(47%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.26071776537983504,0.016005739985309818]","[0.26071776526945606,0.016005739990483832]","[[0.2736132898816356,0.2478222413195504],[0.020813214925497217,0.011198264879553959]]","[[0.2736132898816356,0.2478222413747399],[0.020813214925497217,0.011198264879553959]]","[[0.5219964773566634,0.49668982338022305],[0.14381178309796033,0.10535768553338669]]","[[1.0,1.0],[1.0,1.0]]","[[7.666050541842425,1.9980356026578832],[1.9967167185412513,1.9947912136713664]]","[1.0,1.0]","[7.827234790060255,3.991499551578804]","[0.00029089648874273906,0.00015593727733815925]","[0.28589815420133097,0.014851393916264728]","[0.2858981544220889,0.014851393936960786]","[[0.29923461267241724,0.2725616952887288],[0.019457872894903024,0.010244914854842203]]","[[0.29923461267241724,0.2725616955094867],[0.019457872894903024,0.010244914847943518]]","[[0.5463512712054782,0.5213829402570371],[0.1393716981013616,0.10107907812904429]]","[[1.0,1.0],[1.0,1.0]]","[[7.7051071520204895,1.9988254873840898],[1.995679048255638,1.9977246107878508]]","[1.0,1.0]","[7.848722309536404,3.993398567482277]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,50,0.02246373,0.08966888,0.11213261,0.02051690,0.09420497,22.93902771,0.91137736,0.01964925,0,Phase2-退火(48%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.2618555576712997,0.016539462250484912]","[0.26185555783686815,0.016539462241861556]","[[0.27459501944206377,0.24911609485193534],[0.021461757696751092,0.011617166660208669]]","[[0.27459501944206377,0.24911609498990905],[0.021461757696751092,0.011617166644686625]]","[[0.5229518957712033,0.4980122110357991],[0.14607173578330765,0.10735696402412874]]","[[1.0,1.0],[1.0,1.0]]","[[7.69163598925979,1.9976495544115702],[1.996594755075596,1.9940252330568102]]","[1.0,1.0]","[7.83953837995176,3.9906077442345795]","[0.0002821278427695183,0.0001557899283296946]","[0.2671129730012682,0.022643689052374273]","[0.26711297311164717,0.02264368910756376]","[[0.2798611569183844,0.2543647882011202],[0.029116520782311757,0.016170857087881477]]","[[0.2798611569183844,0.2543647885322571],[0.029116520782311757,0.01617085714307096]]","[[0.5282795058356391,0.5035860620163105],[0.17050108556394225,0.12700178137531987]]","[[1.0,1.0],[1.0,1.0]]","[[7.732150162590875,1.9992534089971472],[1.9965151309967042,1.9981573873096041]]","[1.0,1.0]","[7.8633429915816695,3.994670286885014]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,51,0.02252571,0.08872271,0.11124842,0.01971126,0.08710771,23.09228845,0.91095950,0.01964925,0,Phase2-退火(50%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.2604899941771119,0.015615114095379357]","[0.26048999403913814,0.015615114097104029]","[[0.2733037018665561,0.24767628720513096],[0.020282116289147074,0.010948111766224934]]","[[0.2733037018665561,0.2476762869015888],[0.020282116289147074,0.01094811176708727]]","[[0.5216098878118727,0.49645554859329155],[0.14194690696895124,0.10419766484863228]]","[[1.0,1.0],[1.0,1.0]]","[[7.687841488696911,1.9973198981196791],[1.9960732758045197,1.9917726348947595]]","[1.0,1.0]","[7.836938073016979,3.987824010407483]","[0.00029311492280275736,0.00016271352913598228]","[0.2577891094817056,0.013970376930578992]","[0.2577891089298107,0.013970376923680305]","[[0.2704884128438102,0.24508980324974766],[0.01811796134268796,0.00982279261160228]]","[[0.2704884128438102,0.24508980258747384],[0.01811796134268796,0.009822792597804908]]","[[0.5194080070213035,0.4943683948781755],[0.134489712063913,0.09899686370734816]]","[[1.0,1.0],[1.0,1.0]]","[[7.690156986095287,1.997145175050806],[1.9928542137145997,1.9988101385257862]]","[1.0,1.0]","[7.837791336907281,3.9916532869692203]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,52,0.02195060,0.08948538,0.11143598,0.01978615,0.09053905,23.07839200,0.91104903,0.01964925,0,Phase2-退火(52%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.2632219677170118,0.015594105553571824]","[0.26322196796536446,0.015594105550122481]","[[0.27586081726131617,0.2505831185866285],[0.020079193695413847,0.011109017295314482]]","[[0.27586081726131617,0.2505831190005497],[0.020079193695413847,0.011109017306524846]]","[[0.5240420657727454,0.49935613291131126],[0.14126180225500354,0.10496269453454901]]","[[1.0,1.0],[1.0,1.0]]","[[7.715576244283605,1.9973998299351445],[1.9944848638993722,1.9915780069651428]]","[1.0,1.0]","[7.851256446485166,3.986039105609611]","[0.00028104242904831793,0.00014815168706263648]","[0.2654723760154512,0.016350061108392697]","[0.2654723761258302,0.0163500611566835]","[[0.27823719481627146,0.25270755875993656],[0.021074742865231304,0.011625379137694836]]","[[0.27823719481627146,0.2527075590910735],[0.021074742865231304,0.01162537917908695]]","[[0.5267621338367462,0.5019612610340118],[0.14504551788171133,0.10768675721353954]]","[[1.0,1.0],[1.0,1.0]]","[[7.752076717659279,1.998403435283237],[1.9938293289255213,1.9799816131591796]]","[1.0,1.0]","[7.871783606211344,3.9737604600411873]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,53,0.02175227,0.08972489,0.11147716,0.01958382,0.10236090,23.13051488,0.91375555,0.01958382,1,Phase2-退火(53%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.26421176181347283,0.015619019244763034]","[0.2642117614271464,0.015619019248212377]","[[0.27683367036558965,0.2515898522679453],[0.020025023809392695,0.011213014546471337]]","[[0.27683367036558965,0.2515898518540241],[0.020025023809392695,0.011213014553370024]]","[[0.524910862909423,0.5003102034330368],[0.1411055790881316,0.10548657696280214]]","[[1.0,1.0],[1.0,1.0]]","[[7.713982831990277,1.99741811465334],[1.9940309981505075,1.9911720401710935]]","[1.0,1.0]","[7.850467055815238,3.9851783169640433]","[0.0002829486939407178,0.00014632488733628567]","[0.3020505824574718,0.017389289876101194]","[0.30205058212633484,0.017389289903695936]","[[0.3155951613629306,0.2885060018963284],[0.02234192977624911,0.01243664979658745]]","[[0.3155951613629306,0.2885060023378443],[0.02234192977624911,0.012436649831080879]]","[[0.5610384978629924,0.5363692784750903],[0.14932499097453222,0.1113464383063493]]","[[1.0,1.0],[1.0,1.0]]","[[7.74037826679371,1.998118034115544],[1.991230633523729,1.9964324368370905]]","[1.0,1.0]","[7.865282676838063,3.987644660031354]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,54,0.02174312,0.08967721,0.11142032,0.01993782,0.09629438,23.04828117,0.91032957,0.01958382,0,Phase2-退火(55%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.2644871525190495,0.015503381929118876]","[0.2644871524086705,0.015503381915321504]","[[0.2770945332116551,0.25187977149530694],[0.019967632428570477,0.011039131375340124]]","[[0.2770945332116551,0.25187977086062785],[0.019967632428570477,0.011039131351194723]]","[[0.5252135367305191,0.500653402948821],[0.14093058695671734,0.10469553629281345]]","[[1.0,1.0],[1.0,1.0]]","[[7.710819647047255,1.9972001682828975],[1.9951380948225657,1.992076806006608]]","[1.0,1.0]","[7.848430348325659,3.9871928175290425]","[0.0002927076394607192,0.00014515713290300618]","[0.2845132858664901,0.016295675636717567]","[0.28451328531459524,0.016295675602224138]","[[0.29771875352771193,0.2713078177637524],[0.021171199861499998,0.011420151239467992]]","[[0.29771875352771193,0.27130781677034166],[0.021171199861499998,0.011420151253265363]]","[[0.5449810595424087,0.5202051650594782],[0.1454105450047387,0.10676996144983504]]","[[1.0,1.0],[1.0,1.0]]","[[7.7136450025770396,1.9945400935632212],[1.9940976566738553,1.9753058442363032]]","[1.0,1.0]","[7.844653097788493,3.969328166820385]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,55,0.02160057,0.08940863,0.11100920,0.02002296,0.08718437,23.02533147,0.90836799,0.01958382,0,Phase2-退火(57%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.2631871029182717,0.015991046038214808]","[0.2631871030010559,0.015991046048562836]","[[0.27574936739272543,0.250624838112681],[0.020456152388619052,0.011525939540351155]]","[[0.27574936739272543,0.25062483808508623],[0.020456152388619052,0.011525939549836847]]","[[0.5240426729122798,0.49951626503909075],[0.14259314088633768,0.10693249957704985]]","[[1.0,1.0],[1.0,1.0]]","[[7.712593941335325,1.9973096074881378],[1.994161617976648,1.9918172756830852]]","[1.0,1.0]","[7.8495416809011385,3.9859515878889296]","[0.00028124752304089877,0.000147070500578492]","[0.2548934765436031,0.01681151476999124]","[0.2548934765436031,0.01681151476999124]","[[0.2667899145020379,0.2429970391370632],[0.021497759954245,0.01212526943396639]]","[[0.2667899145020379,0.2429970395785791],[0.021497759954245,0.012125269399472961]]","[[0.5157668416146879,0.4921801152052703],[0.1464884705013699,0.1099729061126709]]","[[1.0,1.0],[1.0,1.0]]","[[7.66810445079097,1.9982545870321768],[1.984120456377665,1.9964897756223325]]","[1.0,1.0]","[7.828701700987639,3.980576930222688]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,56,0.02144536,0.08861586,0.11006122,0.01947677,0.08924426,23.14859034,0.91292677,0.01947677,1,Phase2-退火(58%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.2623652687503232,0.014968583875991127]","[0.262365269412597,0.014968583888063828]","[[0.27505728069830826,0.2496732561952538],[0.01913076373748481,0.0108064038299576]]","[[0.27505728069830826,0.24967325688512237],[0.01913076373748481,0.010806403836856287]]","[[0.5234636367471129,0.49865406569507387],[0.13795464945336183,0.10360155409132993]]","[[1.0,1.0],[1.0,1.0]]","[[7.7110989341029414,1.997101100506606],[1.9935383200645447,1.9913042770491707]]","[1.0,1.0]","[7.848383269486604,3.9848126945672213]","[0.0002783716189528436,0.00013897879189580972]","[0.26847201078026384,0.012077376984611705]","[0.2684720095660951,0.012077376970814334]","[[0.2816641330718994,0.25527988683294367],[0.0154450883054071,0.008709665656917625]]","[[0.2816641330718994,0.25527988606029084],[0.0154450883054071,0.008709665632772225]]","[[0.5300473619390417,0.5045635642828765],[0.1241573194110835,0.09320387647107796]]","[[1.0,1.0],[1.0,1.0]]","[[7.730181485635263,1.99541437625885],[1.9937537528850413,1.9853684045650342]]","[1.0,1.0]","[7.8547682020399305,3.9790932637673837]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,57,0.02131175,0.08817661,0.10948836,0.01928490,0.08928490,23.19832302,0.91460454,0.01928490,1,Phase2-退火(60%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.2606971036504816,0.015334319763092531]","[0.26069710392642903,0.015334319754469174]","[[0.2733005366667553,0.24809366994433932],[0.019599463694073536,0.01106917570879752]]","[[0.2733005366667553,0.24809367008231303],[0.019599463694073536,0.011069175705348176]]","[[0.5217037616504563,0.49698383603934887],[0.1395839096357425,0.10482021050044783]]","[[1.0,1.0],[1.0,1.0]]","[[7.714061357356884,1.997607210830406],[1.9933375842041439,1.9900510770303232]]","[1.0,1.0]","[7.850878676661739,3.9833543821617408]","[0.0002787989900281429,0.0001496726296964981]","[0.266822909867322,0.013491968803659634]","[0.2668229095361851,0.013491968803659634]","[[0.2796350050855566,0.25401081277264487],[0.017090915681587326,0.00989302181535297]]","[[0.2796350050855566,0.254010812331129],[0.017090915681587326,0.009893021808454285]]","[[0.5281173966549061,0.5032975351368939],[0.13058924708101485,0.0993246176176601]]","[[1.0,1.0],[1.0,1.0]]","[[7.7515671482792605,1.997629134743302],[1.9941628226527461,1.9985891033101966]]","[1.0,1.0]","[7.870009291613544,3.992745381814462]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,58,0.03116292,0.08428433,0.11544725,0.02118398,0.07615104,22.78871108,0.90379951,0.01928490,0,Phase2-退火(62%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.24498056214716699,0.017876599328937353]","[0.24498056209197752,0.01787659932548801]","[[0.2582894441430216,0.23167167987536502],[0.022473714312676477,0.013279484121853279]]","[[0.2582894441430216,0.2316716793372675],[0.022473714312676477,0.013279484108918244]]","[[0.5058441558369884,0.4786024154888259],[0.14365857352537137,0.10794602095804832]]","[[1.0,1.0],[1.0,1.0]]","[[7.700403161402102,1.9952354649702708],[1.9897474006370262,1.9857784213843168]]","[1.0,1.0]","[7.839222492995085,3.975366579603266]","[0.0004041980092114062,0.000229867294688625]","[0.22252891703888222,0.01529234763648775]","[0.22252891692850324,0.015292347608893007]","[[0.2352075872597871,0.2098502489151778],[0.02034690037921623,0.010237794776481611]]","[[0.2352075872597871,0.20985024803214603],[0.02034690037921623,0.01023779476268424]]","[[0.4842000835471683,0.4572847503202933],[0.14255038466718462,0.1010865471429295]]","[[1.0,1.0],[1.0,1.0]]","[[7.67804925000226,1.9957242020854244],[1.997379830148485,1.9877548606307418]]","[1.0,1.0]","[7.828835815853543,3.9851129055023193]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,59,0.02126092,0.08345213,0.10471305,0.01944170,0.09443259,23.17314520,0.91471162,0.01928490,0,Phase2-退火(63%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.2475635306150825,0.01425606286222184]","[0.24756353025635083,0.01425606287256987]","[[0.2603837270427633,0.2347433326696908],[0.018424583462722324,0.010087542123747644]]","[[0.2603837270427633,0.23474333228336441],[0.018424583462722324,0.010087542140132024]]","[[0.5092234969139099,0.48340506658509924],[0.13541981493709265,0.10009684208090659]]","[[1.0,1.0],[1.0,1.0]]","[[7.718399444332829,1.9972581929630704],[1.9959307224662215,1.989227678599181]]","[1.0,1.0]","[7.852421366726911,3.9851239464901114]","[0.0002694131902966614,0.0001309096781066425]","[0.2817186559791918,0.014974860619339678]","[0.2817186556480549,0.014974860605542307]","[[0.29505090989448407,0.2683864027261734],[0.019189518917765883,0.010760202238129245]]","[[0.29505090989448407,0.26838640250541546],[0.019189518917765883,0.010760202307116102]]","[[0.5425335689827248,0.5173916732823407],[0.13842303372091716,0.10362293295286319]]","[[1.0,1.0],[1.0,1.0]]","[[7.761350236115632,1.9985646424470125],[1.9927152342266508,1.9977324768348976]]","[1.0,1.0]","[7.876826960952194,3.990435160530938]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,60,0.02064056,0.08555237,0.10619293,0.02026179,0.08364386,22.97258116,0.91236688,0.01928490,0,Phase2-退火(65%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.2540433829581296,0.014610523130330774]","[0.25404338284775063,0.014610523099286689]","[[0.26662048874077976,0.24146627712028998],[0.018532117942555083,0.010688928173234065]]","[[0.26662048874077976,0.2414662773134532],[0.018532117942555083,0.010688928149088665]]","[[0.5152990671219649,0.4903127590815226],[0.13573530684742663,0.10298870221056321]]","[[1.0,1.0],[1.0,1.0]]","[[7.72896514027207,1.9971129755179087],[1.9917795088556078,1.989134066634708]]","[1.0,1.0]","[7.8574834708814265,3.9808743715286257]","[0.0002741449836456148,0.00013291801635744008]","[0.24192921298521536,0.019060091453569905]","[0.24192921265407843,0.019060091439772536]","[[0.25421364296365667,0.229644779364268],[0.024845761640204325,0.013274421101367033]]","[[0.25421364296365667,0.2296447789227521],[0.024845761640204325,0.013274421094468346]]","[[0.5035809333677645,0.4785849509415803],[0.1575124242791423,0.11507289194398457]]","[[1.0,1.0],[1.0,1.0]]","[[7.742366116135209,1.9934204269338538],[1.985943458698414,1.9894038209208735]]","[1.0,1.0]","[7.857036710668493,3.975298844443427]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,61,0.02077273,0.08544594,0.10621867,0.01918550,0.08835471,23.23365254,0.91391479,0.01918550,1,Phase2-退火(67%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.2536838227124126,0.014807383957560415]","[0.2536838227676021,0.014807383947212387]","[[0.2661948697986426,0.24117277540542462],[0.01886957156713362,0.010745196225535538]]","[[0.2661948697986426,0.24117277587453526],[0.01886957156713362,0.010745196196216123]]","[[0.5147960656770953,0.48991945485273997],[0.13703210177244962,0.10334007679312318]]","[[1.0,1.0],[1.0,1.0]]","[[7.726334071159362,1.9961672961711883],[1.9919563225022068,1.9907295136540024]]","[1.0,1.0]","[7.854310567290694,3.9826570365164016]","[0.00027947450098172,0.00013031997776933067]","[0.2617510720535561,0.015738008040244934]","[0.2617510711705243,0.01573800801265019]","[[0.2744411283069187,0.24906101602095146],[0.019916045845106797,0.011559969987030383]]","[[0.2744411283069187,0.24906101480678275],[0.019916045845106797,0.01155996995943564]]","[[0.5231580480381295,0.4983337640762329],[0.14100099586778217,0.10739032223268792]]","[[1.0,1.0],[1.0,1.0]]","[[7.748049234460901,1.998229615776627],[1.9914125442504882,1.9983202166027494]]","[1.0,1.0]","[7.8693995828981755,3.9897203975253634]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,62,0.02057917,0.08592759,0.10650676,0.01899569,0.08621693,23.25968194,0.91548714,0.01899569,1,Phase2-退火(68%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.2552210473076061,0.01499789836126621]","[0.2552210475007693,0.01499789836126621]","[[0.2676853073415933,0.24275678647337137],[0.019036053434980136,0.010959743203043385]]","[[0.2676853073415933,0.24275678688729252],[0.019036053434980136,0.0109597431961447]]","[[0.5163497967300592,0.49164626979165604],[0.13741277119627707,0.10418792579461027]]","[[1.0,1.0],[1.0,1.0]]","[[7.732386380654794,1.9962593414165355],[1.9923875484201643,1.9886885009430073]]","[1.0,1.0]","[7.857555746149134,3.981034052371979]","[0.00027098416750151146,0.000138221365381873]","[0.25878288845221203,0.01299590633975135]","[0.25878288867296995,0.012995906325953979]","[[0.2714434203174379,0.24612235460016463],[0.016408484477411816,0.009583328171046795]]","[[0.2714434203174379,0.24612235537281743],[0.016408484477411816,0.009583328171046795]]","[[0.5203103405457956,0.4954022356757411],[0.12797021054559285,0.09777663521192692]]","[[1.0,1.0],[1.0,1.0]]","[[7.742063225640191,1.9960061806219596],[1.9919552838360821,1.9931058715890955]]","[1.0,1.0]","[7.861985439724393,3.985043239593506]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,63,0.02034525,0.08547624,0.10582150,0.01895531,0.08091293,23.27098901,0.91399683,0.01895531,1,Phase2-退火(70%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.2549497647417916,0.014287860348337778]","[0.25494976457622315,0.014287860344888435]","[[0.2674067621153814,0.24249276745098608],[0.0181254629338919,0.010450257604113883]]","[[0.2674067621153814,0.24249276750617557],[0.0181254629338919,0.01045025760670089]]","[[0.515952025629856,0.4912497784804415],[0.13428873272129782,0.10191247220392581]]","[[1.0,1.0],[1.0,1.0]]","[[7.742371695129959,1.9954898264673022],[1.985752500207336,1.9899579613297074]]","[1.0,1.0]","[7.861127652945342,3.9756634014624135]","[0.0002772131410354093,0.00013117620367632265]","[0.24257740599137764,0.012572282939045517]","[0.2425774066536515,0.012572282959741575]","[[0.2544109755092197,0.23074383536974588],[0.016033862269035092,0.009110703619403972]]","[[0.2544109755092197,0.23074383614239868],[0.016033862269035092,0.009110703667694772]]","[[0.5037844728540491,0.47974489816912896],[0.12651902597259593,0.09534650224226493]]","[[1.0,1.0],[1.0,1.0]]","[[7.747705272391991,1.9981568380638406],[1.9915281905068292,1.9844661827440615]]","[1.0,1.0]","[7.869093382800067,3.9759594793672917]","[null,null]"
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,64,0.02015168,0.08556950,0.10572119,0.01877237,0.07923531,23.31274545,0.91608723,0.01877237,1,Phase2-退火(72%),0.000000,0.00000000,,4608,0.0703125000,0.0468750000,5e-05,"[0.255286651711773,0.014443451033353254]","[0.2552866516565835,0.014443451041976611]","[[0.26772110909223557,0.24285219455206836],[0.018173684057331194,0.010713217915380718]]","[[0.26772110909223557,0.24285219452447362],[0.018173684057331194,0.010713217930040425]]","[[0.5162434510610722,0.49160025312944694],[0.13426423076954153,0.10301011468249338]]","[[1.0,1.0],[1.0,1.0]]","[[7.752568901026691,1.9953439657334928],[1.9835042686374098,1.9881283351668606]]","[1.0,1.0]","[7.866016514212997,3.9715610649850634]","[0.00027404238375041773,0.0001226097618941653]","[0.23096391867708277,0.017601878920363054]","[0.23096391801480895,0.017601878906565685]","[[0.24256847898165385,0.2193593567168271],[0.02217255954941114,0.013031198105050459]]","[[0.24256847898165385,0.21935935506114254],[0.02217255954941114,0.013031198146442572]]","[[0.4918806325506281,0.46771967786329766],[0.14879685750714056,0.11403275866199422]]","[[1.0,1.0],[1.0,1.0]]","[[7.758528289088496,1.9976743671629165],[1.993398708767361,1.9595479426560578]]","[1.0,1.0]","[7.87363786344175,3.9527555147806805]","[null,null]"
