run_id,epoch,layer,depth,scope,codebook_size,active_ratio,active_count,dead_count,perplexity,codebook_loss,commitment,residual_norm,projection_grad_norm,restarted_codes,usage_counts,min_l2_dist,collapse_count,collapse_ratio,distance_reference_count,distance_stats_exact
residual_simvq_k16-4_d2-2_rate094-20260726-215551,170,0,0,depth,16,1.0000000000,16,0,13.8472290039,0.1497279286,0.1497279286,0.3864767730,,0,"[5480,21013,43672,7051,22195,36078,46983,32159,45088,50871,15770,18033,50347,18077,54314,24389]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,170,0,1,depth,16,1.0000000000,16,0,5.9123315811,0.1077993799,0.1077993803,0.3277958170,,0,"[29593,45418,2,33116,1146,152614,221,146391,14,4410,4525,5813,5584,1146,74,61453]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,170,0,,aggregate,16,1.0000000000,16,0,12.4024763107,0.1287636543,0.1287636545,0.3277958170,0.0001610490,0,"[35073,66431,43674,40167,23341,188692,47204,178550,45102,55281,20295,23846,55931,19223,54388,85842]",3.8634855747,0,0.0000000000,16,1
residual_simvq_k16-4_d2-2_rate094-20260726-215551,170,1,0,depth,4,0.7500000000,3,1,2.9685058594,0.0286481949,0.0286481949,0.1684134163,,0,"[46215,0,32801,43864]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,170,1,1,depth,4,0.7500000000,3,1,1.6930210590,0.0269132935,0.0269132935,0.1631933801,,0,"[3967,0,16114,102799]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,170,1,,aggregate,4,0.7500000000,3,1,2.5954525471,0.0277807442,0.0277807442,0.1631933801,0.0001748637,0,"[50182,0,48915,146663]",2.9187233448,0,0.0000000000,4,1
residual_simvq_k16-4_d2-2_rate094-20260726-215551,180,0,0,depth,16,1.0000000000,16,0,13.7320222855,0.1295403458,0.1295403458,0.3595552191,,0,"[5288,21171,40855,6331,20725,37108,47588,33459,43606,52780,15182,17772,51921,17518,55322,24894]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,180,0,1,depth,16,1.0000000000,16,0,5.6752595901,0.0917405132,0.0917405132,0.3024971649,,0,"[29449,42922,1,27504,878,158460,143,148152,6,3965,3908,5351,5100,857,47,64777]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,180,0,,aggregate,16,1.0000000000,16,0,12.1323318481,0.1106404295,0.1106404295,0.3024971649,0.0001115926,0,"[34737,64093,40856,33835,21603,195568,47731,181611,43612,56745,19090,23123,57021,18375,55369,89671]",3.8423027992,0,0.0000000000,16,1
residual_simvq_k16-4_d2-2_rate094-20260726-215551,180,1,0,depth,4,0.7500000000,3,1,2.7974960804,0.0056652217,0.0056652217,0.0752100442,,0,"[55081,0,20919,46880]",,,,,
residual_simvq_k16-4_d2-2_rate094-20260726-215551,180,1,1,depth,4,0.7500000000,3,1,1.4061905146,0.0043828131,0.0043828131,0.0661686191,,0,"[9159,0,1812,111909]",,,,,
