run_id,epoch,layer,depth,scope,codebook_size,active_ratio,active_count,dead_count,perplexity,codebook_loss,commitment,residual_norm,projection_grad_norm,restarted_codes,usage_counts,min_l2_dist,collapse_count,collapse_ratio,distance_reference_count,distance_stats_exact
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,80,0,0,depth,8,1.0000000000,8,0,7.7554616928,0.2444431692,0.2444431692,0.4938375697,,0,"[38134,82787,56027,45604,74748,80219,58070,55931]",8.0328998566,0,0.0000000000,8,1
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,80,0,1,depth,2,1.0000000000,2,0,1.9990179539,0.2141709872,0.2141709857,0.4621947557,,0,"[253462,238058]",5.6732549667,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,80,0,,aggregate,10,1.0000000000,10,0,7.8748469353,0.2293070782,0.2293070775,0.4621947557,0.0004029106,0,"[38134,82787,56027,45604,74748,80219,58070,55931,253462,238058]",3.9349422455,0,0.0000000000,10,1
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,80,1,0,depth,2,1.0000000000,2,0,1.9312188625,0.0099328319,0.0099328319,0.0996210016,,0,"[45281,77599]",8.5925025940,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,80,1,1,depth,2,1.0000000000,2,0,1.9665117264,0.0049669341,0.0049669341,0.0704471286,,0,"[72699,50181]",3.7258818150,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,80,1,,aggregate,4,1.0000000000,4,0,3.8975710869,0.0074498830,0.0074498830,0.0704471286,0.0001507711,0,"[45281,77599,72699,50181]",2.4444160461,0,0.0000000000,4,1
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,90,0,0,depth,8,1.0000000000,8,0,7.8694376945,0.2321421668,0.2321421668,0.4809873939,,0,"[45831,84162,49271,61205,60573,69955,64235,56288]",8.1772155762,0,0.0000000000,8,1
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,90,0,1,depth,2,1.0000000000,2,0,1.9991778135,0.2088346511,0.2088346504,0.4561137304,,0,"[252807,238713]",4.9300651550,0,0.0000000000,2,1
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,90,0,,aggregate,10,1.0000000000,10,0,7.9328169823,0.2204884090,0.2204884086,0.4561137304,0.0002578184,0,"[45831,84162,49271,61205,60573,69955,64235,56288,252807,238713]",4.1510124207,0,0.0000000000,10,1
stagewise_residual_simvq_k8x2-2x2_rate047-20260729-233115,90,1,0,depth,2,1.0000000000,2,0,1.9189938307,0.0169732654,0.0169732654,0.1297747508,,0,"[43895,78985]",8.7233629227,0,0.0000000000,2,1
