run_id,epoch,train_recon,train_vq,train_total,val_recon,val_vq,val_psnr,val_ms_ssim,best_val_recon,is_best,phase,channel_prob,channel_usage_ratio,mean_channel_snr,source_bits_per_image,source_bpp,transmission_ratio,learning_rate,train_rq_codebook_loss_per_scale,train_rq_commitment_loss_per_scale,train_rq_codebook_per_depth,train_rq_commitment_per_depth,train_rq_residual_norm_per_depth,train_rq_usage_per_depth,train_rq_perplexity_per_depth,train_rq_aggregate_usage_per_scale,train_rq_aggregate_perplexity_per_scale,train_rq_projection_grad_norm_per_scale,val_rq_codebook_loss_per_scale,val_rq_commitment_loss_per_scale,val_rq_codebook_per_depth,val_rq_commitment_per_depth,val_rq_residual_norm_per_depth,val_rq_usage_per_depth,val_rq_perplexity_per_depth,val_rq_aggregate_usage_per_scale,val_rq_aggregate_perplexity_per_scale,val_rq_projection_grad_norm_per_scale
residual_simvq_k16-4_d2-2_rate094-20260726-215551,44,0.02600088,0.03632346,0.06232434,0.01598815,0.03326091,24.03109681,0.92955113,0.01580037,0,Phase2-退火(38%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10422332357201311,0.00742995349034943]","[0.10422332361340522,0.007429953480863736]","[[0.1269176522200858,0.08152899364078486],[0.009418656669246654,0.005441250295067827]]","[[0.1269176522200858,0.08152899375806252],[0.009418656669246654,0.0054412502860133015]]","[[0.34795177468547117,0.27516351800273964],[0.09452331848442555,0.07166170886269323]]","[[1.0,0.9155092592592593],[1.0,0.8115740740740741]]","[[13.841547140368709,6.192213230662876],[3.9053156707021923,2.064541448487176]]","[1.0,1.0]","[12.52866737930863,3.6426649866280734]","[0.0003658747636412348,0.0001639431156204578]","[0.09667543371518453,0.006036797838492526]","[0.09667543371518453,0.006036797848840554]","[[0.11893348373748638,0.07441738316858257],[0.00778347029592152,0.004290125406933604]]","[[0.11893348373748638,0.07441738305820358],[0.00778347029592152,0.004290125431079004]]","[[0.3446244259675344,0.2725817874625877],[0.0882024567436289,0.06548195180517656]]","[[1.0,0.9097222222222222],[1.0,0.7592592592592593]]","[[13.944666509275082,6.1966694407992895],[3.8807612966608116,2.0500440774140536]]","[1.0,1.0]","[12.622539075215657,3.666230590255172]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,45,0.01783705,0.03283899,0.05067604,0.01557311,0.03360928,24.13292472,0.93171917,0.01557311,1,Phase2-退火(40%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.09574900079104635,0.005834862977887194]","[0.09574900080484372,0.005834862983061208]","[[0.11676238437217695,0.07473561715472628],[0.007467347227416381,0.00420237872361516]]","[[0.11676238437217695,0.0747356171892197],[0.007467347227416381,0.004202378727926838]]","[[0.34136391712559594,0.2730370699255555],[0.08631817232127544,0.06474988430876423]]","[[1.0,0.9048611111111111],[1.0,0.7657407407407407]]","[[13.940241705929791,6.074384883598045],[3.9144909730664006,2.0534401535987854]]","[1.0,1.0]","[12.456197964703595,3.6489755904233014]","[0.0001554799115116044,9.655825019257867e-05]","[0.09938629429649423,0.005102134965084217]","[0.09938629418611526,0.00510213496853356]","[[0.12033346560266282,0.07843912254880976],[0.006600969681447303,0.003603300245271789]]","[[0.12033346560266282,0.07843912243843079],[0.006600969681447303,0.0036033002331990888]]","[[0.3466252402023033,0.2798144397912202],[0.08122370519019939,0.06000799843006664]]","[[1.0,0.9087962962962963],[1.0,0.75]]","[[13.933238050672744,6.117600176069471],[3.882395700172142,2.0574728541904026]]","[1.0,1.0]","[12.529426193237304,3.6741884143264207]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,46,0.01762750,0.03373127,0.05135877,0.01570103,0.03501215,24.09495639,0.93065476,0.01557311,0,Phase2-退火(42%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.09935596168593124,0.005421545648843878]","[0.09935596175491809,0.005421545649706213]","[[0.12027412902701784,0.07843779428965515],[0.006936585055491715,0.003906506251250566]]","[[0.12027412902701784,0.07843779440003412],[0.006936585055491715,0.0039065062499570626]]","[[0.3464095213898906,0.2796735004142479],[0.08316580346888966,0.062406634380696]]","[[1.0,0.9078703703703703],[1.0,0.7537037037037037]]","[[13.983325288913868,6.107490798279091],[3.907897745679926,2.055239152466809]]","[1.0,1.0]","[12.498135156984683,3.6532308362148425]","[0.00016288407529861648,9.404940572966114e-05]","[0.10319555065146199,0.005585255974006873]","[0.10319555076184096,0.005585255977456217]","[[0.12438403075491941,0.08200707016167817],[0.007171446278139397,0.003999065668149678]]","[[0.12438403075491941,0.08200707065838354],[0.007171446278139397,0.003999065673323693]]","[[0.3524002816942003,0.2860947732572202],[0.0846600138478809,0.06321674737113493]]","[[1.0,0.9046296296296297],[1.0,0.7592592592592593]]","[[14.002568534568503,6.1543694990652575],[3.850266129882247,2.061373625861274]]","[1.0,1.0]","[12.570929597925257,3.687999063067966]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,47,0.01771049,0.03417863,0.05188912,0.01543200,0.03497694,24.16537657,0.93116533,0.01543200,1,Phase2-退火(43%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10078939323623975,0.00547800599079993]","[0.10078939327763187,0.005478005987350588]","[[0.12168675626593607,0.07989202982711571],[0.007031320783965013,0.003924691178663461]]","[[0.12168675626593607,0.07989202982711571],[0.007031320783965013,0.003924691171333608]]","[[0.34845976067913903,0.28227072035272915],[0.08377263955771923,0.0625763818345688]]","[[1.0,0.9077546296296296],[1.0,0.7537037037037037]]","[[13.984580954798945,6.108298675219218],[3.902402087494179,2.0595109754138523]]","[1.0,1.0]","[12.501405200251826,3.6505225539207458]","[0.000167026070953903,9.084839274254153e-05]","[0.10212746433637761,0.006254514706907449]","[0.10212746433637761,0.006254514706907449]","[[0.12340206658398664,0.08085286126092628],[0.007984543560693662,0.004524485863469265]]","[[0.12340206658398664,0.08085286131611577],[0.007984543560693662,0.004524485877266637]]","[[0.3510097512492427,0.28407383583210133],[0.08932280330746262,0.06723454636004236]]","[[1.0,0.8967592592592593],[1.0,0.7648148148148148]]","[[14.083035016942906,6.187963217276114],[3.870768834926464,2.072616140930741]]","[1.0,1.0]","[12.594283563119394,3.68968836289865]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,48,0.01768156,0.03458350,0.05226506,0.01669201,0.03153000,23.83479796,0.92818248,0.01543200,0,Phase2-退火(45%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10167175444463888,0.005803514830768108]","[0.101671754486031,0.005803514829043437]","[[0.12250262990042016,0.08084087835417854],[0.007425024445789556,0.004182005157539]]","[[0.12250262990042016,0.0808408783679759],[0.007425024445789556,0.004182005147622139]]","[[0.34960492689300465,0.2839273366387244],[0.0859245879644597,0.06440304921319087]]","[[1.0,0.9081018518518519],[1.0,0.7541666666666667]]","[[13.97965899043613,6.10908389709614],[3.9173564420806035,2.064371865325504]]","[1.0,1.0]","[12.490340644341927,3.6436509909453214]","[0.00016677625945131123,0.00010266323298748358]","[0.09284610130168773,0.005193480528477165]","[0.09284610124649825,0.005193480542274537]","[[0.11220699763960308,0.07348520441187753],[0.006713703888709899,0.0036732571475483755]]","[[0.11220699763960308,0.07348520432909329],[0.006713703888709899,0.0036732571768677896]]","[[0.33472001905794496,0.2708360860745112],[0.08191600894486463,0.06058293412680979]]","[[1.0,0.8981481481481481],[1.0,0.7555555555555555]]","[[13.8856079949273,5.938628705342611],[3.944882399947555,2.0528974639044866]]","[1.0,1.0]","[12.273816334759747,3.607560645209418]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,49,0.02051317,0.03346572,0.05397889,0.01551116,0.03456899,24.14382310,0.93115864,0.01543200,0,Phase2-退火(47%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.09749716894218215,0.00625640219681103]","[0.097497169011169,0.006256402195948693]","[[0.11869308025472694,0.07630125684318718],[0.007963942469925517,0.004548861899119974]]","[[0.11869308025472694,0.07630125700875565],[0.007963942469925517,0.004548861892652457]]","[[0.34382209684009907,0.27525356467123385],[0.08847731358751103,0.06661534251438248]]","[[1.0,0.909375],[1.0,0.7569444444444444]]","[[13.910550265842014,6.106254525537844],[3.8795212675023962,2.063907887096758]]","[1.0,1.0]","[12.470033267692283,3.660648801591661]","[0.00021747821766540356,0.0001277890820751458]","[0.10240099490792663,0.005360728316009045]","[0.10240099485273714,0.0053607283229077304]","[[0.12352690001328787,0.08127508947142849],[0.006905326012659956,0.0038161306038360905]]","[[0.12352690001328787,0.0812750893610495],[0.006905326012659956,0.0038161306159087906]]","[[0.351190357738071,0.2848228030734592],[0.08307705477431969,0.06175721141475218]]","[[1.0,0.9064814814814814],[1.0,0.7555555555555555]]","[[13.991470675998263,6.119336167088261],[3.8939154501314515,2.050902047863713]]","[1.0,1.0]","[12.51809056599935,3.6437405603903312]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,50,0.01761134,0.03438704,0.05199838,0.01540857,0.03428860,24.17727430,0.93330529,0.01540857,1,Phase2-退火(48%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10136849499411053,0.005716507916373235]","[0.10136849498031315,0.005716507912923893]","[[0.12232468688377628,0.08041230279400392],[0.007408841048298334,0.004024174779274121]]","[[0.12232468688377628,0.08041230276640919],[0.007408841048298334,0.004024174768063757]]","[[0.34935717488880513,0.2831741726508847],[0.08595898573597273,0.06333128376001561]]","[[1.0,0.9096064814814815],[1.0,0.7555555555555555]]","[[13.989429413830793,6.122994952731663],[3.9130544547681456,2.067280179924435]]","[1.0,1.0]","[12.502111396083125,3.640956902503967]","[0.000163364955154032,0.0001075980027019762]","[0.10015747298796972,0.006307274451548303]","[0.10015747309834869,0.00630727442395356]","[[0.12085988361526419,0.07945506169840141],[0.008046582244612552,0.004567966613642596]]","[[0.12085988361526419,0.07945506186396988],[0.008046582244612552,0.00456796655845311]]","[[0.3473833304864389,0.2816169133892766],[0.08967436518934038,0.06756136257339407]]","[[1.0,0.9069444444444444],[1.0,0.7518518518518519]]","[[14.0628834689105,6.151847200040464],[3.911848866498029,2.084545119603475]]","[1.0,1.0]","[12.538046900431315,3.6599982756155507]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,51,0.01736728,0.03479359,0.05216087,0.01514660,0.03617653,24.25310273,0.93319216,0.01514660,1,Phase2-退火(50%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10247630899151167,0.00590878560518225]","[0.10247630906049852,0.005908785613805608]","[[0.12343066704493982,0.08152195066213608],[0.007598110739383157,0.004219460464944994]]","[[0.12343066704493982,0.08152195064833871],[0.007598110739383157,0.00421946048391638]]","[[0.35091173819921634,0.2851014955452195],[0.08704802656063328,0.06485133387010407]]","[[1.0,0.9112268518518518],[1.0,0.7537037037037037]]","[[13.968899084020544,6.1285837968190515],[3.8630385672604595,2.065850148819111]]","[1.0,1.0]","[12.511649371959544,3.659191428290473]","[0.00016713760633138008,0.00010653286739465396]","[0.10765719877349006,0.0054051268742316295]","[0.1076571986079216,0.005405126856984916]","[[0.1293222745259603,0.08599212280026189],[0.006979260441881639,0.003830993287610235]]","[[0.1293222745259603,0.08599212246912497],[0.006979260441881639,0.0038309932565661494]]","[[0.35931904911994933,0.2929518425906146],[0.08351577194752517,0.06186781244145499]]","[[1.0,0.9231481481481482],[1.0,0.7537037037037037]]","[[14.009753467418529,6.22907809857969],[3.86170381086844,2.072112210591634]]","[1.0,1.0]","[12.62499328189426,3.6770830384007205]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,52,0.01919205,0.03507932,0.05427137,0.01629620,0.03418385,23.93032013,0.92917440,0.01514660,0,Phase2-退火(52%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10329417211038094,0.006040209581799529]","[0.10329417208278621,0.006040209574038508]","[[0.12448879369982967,0.08209955039675589],[0.00771197749008597,0.004368441638157324]]","[[0.12448879369982967,0.08209955041055327],[0.00771197749008597,0.004368441633845645]]","[[0.35223751250240537,0.2858176401367894],[0.08716344535350799,0.06536974851731901]]","[[1.0,0.9107638888888889],[1.0,0.7638888888888888]]","[[13.955556715859307,6.1337496130554765],[3.855325448513031,2.074956561459435]]","[1.0,1.0]","[12.509646334471526,3.67090593929644]","[0.00021567672685907584,0.00011589581346790376]","[0.100598479255482,0.005925745575654286]","[0.10059847936586097,0.005925745551508886]","[[0.12262253639874635,0.07857442200183869],[0.007564878039475944,0.004286613087687227]]","[[0.12262253639874635,0.07857442222259663],[0.007564878039475944,0.0042866130462951135]]","[[0.3498906950155894,0.28003878129853144],[0.08694241814039372,0.06543761687698188]]","[[1.0,0.9314814814814815],[1.0,0.7537037037037037]]","[[13.949976066306785,6.201519916675709],[3.914907374205413,2.0690426773495143]]","[1.0,1.0]","[12.563721769827383,3.660048011497215]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,53,0.01717167,0.03427108,0.05144275,0.01513195,0.03525020,24.25235080,0.93315512,0.01513195,1,Phase2-退火(53%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10171277938341652,0.005423643402065392]","[0.10171277936961916,0.005423643399478385]","[[0.12305181473493576,0.08037374350759718],[0.006998037841791908,0.0038492489308636223]]","[[0.12305181473493576,0.08037374359038141],[0.006998037841791908,0.003849248933881797]]","[[0.350370905244792,0.283076506273614],[0.0835225652627371,0.061933927258683574]]","[[1.0,0.914699074074074],[1.0,0.7523148148148148]]","[[13.970898087819418,6.144726926309091],[3.8674757308430143,2.073305250980236]]","[1.0,1.0]","[12.508317295710246,3.660193783265573]","[0.00016948656196257584,0.00010543722015696673]","[0.1048090260889795,0.0054488242500358155]","[0.10480902586822156,0.005448824263833188]","[[0.12641509710638613,0.08320295402297267],[0.007154765694091718,0.0037428827766604997]]","[[0.12641509710638613,0.08320295374702524],[0.007154765694091718,0.0037428827956318854]]","[[0.35525222023328146,0.28815857988816723],[0.0845579770428163,0.06114857166453644]]","[[1.0,0.9162037037037037],[1.0,0.7537037037037037]]","[[14.021983076024938,6.185705435717547],[3.944182780936912,2.0891047301115813]]","[1.0,1.0]","[12.585487803706416,3.6326325204637318]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,54,0.01708337,0.03481925,0.05190261,0.01538666,0.03565899,24.17799519,0.93129719,0.01513195,0,Phase2-退火(55%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10363514449585368,0.005369964647710461]","[0.10363514453724579,0.005369964643398783]","[[0.12477066714178633,0.08249962138081038],[0.006967448176712626,0.003772481051446111]]","[[0.12477066714178633,0.08249962149118936],[0.006967448176712626,0.0037724810505837753]]","[[0.35283156605782334,0.28682520248823695],[0.08328293916527872,0.061275201573691984]]","[[1.0,0.9105324074074074],[1.0,0.7532407407407408]]","[[13.955753958666767,6.14438983157829],[3.891134971159476,2.0805916311564268]]","[1.0,1.0]","[12.540850153675786,3.634335317876604]","[0.00017462441503960657,9.85037104665362e-05]","[0.10533983105862582,0.006047549864484204]","[0.10533983089305736,0.006047549892078947]","[[0.1266277594146905,0.08405190220585576],[0.007825550136880742,0.004269549561043581]]","[[0.1266277594146905,0.08405190181952936],[0.007825550136880742,0.004269549630030438]]","[[0.35554284563771,0.28961097862985397],[0.08842884009635008,0.0653048735525873]]","[[1.0,0.9023148148148148],[1.0,0.7555555555555555]]","[[13.945346669797544,6.157853232489692],[3.6918592311717844,2.0890900717841254]]","[1.0,1.0]","[12.632882499694825,3.7402859175646745]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,55,0.01918399,0.03367674,0.05286073,0.01611802,0.03612729,24.00638851,0.93238577,0.01513195,0,Phase2-退火(57%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.09871173686589356,0.0063166165206995275]","[0.09871173688658962,0.006316616521561863]","[[0.12015004898938868,0.07727342430778124],[0.008070564284679239,0.004562668731280913]]","[[0.12015004898938868,0.0772734243215786],[0.008070564284679239,0.0045626687321432486]]","[[0.3460628957108215,0.2772833450800843],[0.08860675794658837,0.06598585578440516]]","[[1.0,0.9121527777777778],[1.0,0.7513888888888889]]","[[13.947094943788317,6.135540398844967],[3.876804068353441,2.080438655614853]]","[1.0,1.0]","[12.528861912974605,3.6320958707067703]","[0.00021710925677864536,0.00012655780162647176]","[0.10739905144329424,0.0057267083579467404]","[0.10739905138810475,0.005726708354497397]","[[0.12975300362816564,0.08504509881690696],[0.00742393602375631,0.0040294806835138135]]","[[0.12975300362816564,0.08504509876171748],[0.00742393602375631,0.0040294806783397995]]","[[0.35989452490100154,0.29130663452325045],[0.08613429146784324,0.06344680154213199]]","[[1.0,0.9222222222222223],[1.0,0.75]]","[[14.034484665482132,6.2587716137921365],[3.933690081702338,2.0533866264201976]]","[1.0,1.0]","[12.641845222755714,3.5696728158880164]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,56,0.01836497,0.03456165,0.05292662,0.01617395,0.03327709,23.95797365,0.93123425,0.01513195,0,Phase2-退火(58%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10255959231268477,0.005673669364855245]","[0.10255959231268477,0.005673669364855245]","[[0.12431140459246105,0.08080777961898733],[0.007392407635537287,0.003954931063129118]]","[[0.12431140459246105,0.08080777961898733],[0.007392407635537287,0.003954931064422622]]","[[0.3521507343208348,0.2838068235527586],[0.0856899510793112,0.06260495959194722]]","[[1.0,0.9143518518518519],[1.0,0.7523148148148148]]","[[14.011996629503038,6.18040907824481],[3.907124406320077,2.0827473962748493]]","[1.0,1.0]","[12.559179590366504,3.6271077385655155]","[0.00019183188193926104,0.00011659085592125646]","[0.09962755568601467,0.004841741336578572]","[0.0996275555756357,0.004841741353825287]","[[0.12095183818428605,0.07830327291179587],[0.006278424220228637,0.003405058418435079]]","[[0.12095183818428605,0.0783032728014169],[0.006278424220228637,0.0034050584356817935]]","[[0.3474850716414275,0.27953755060831703],[0.07920285099082523,0.05831092480156157]]","[[1.0,0.9180555555555555],[1.0,0.75]]","[[13.956955507066514,6.139357980092367],[3.9635379049513073,2.073927328321669]]","[1.0,1.0]","[12.515731027391222,3.608531690526892]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,57,0.01690178,0.03454628,0.05144806,0.01491956,0.03312294,24.31139519,0.93376434,0.01491956,1,Phase2-退火(60%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10273252278566361,0.005582552193664015]","[0.10273252285465047,0.0055825522005627]","[[0.12424668675219572,0.08121835840521036],[0.007266770758562618,0.0038983335929784787]]","[[0.12424668675219572,0.08121835840521036],[0.007266770758562618,0.003898333600308332]]","[[0.3521102335717943,0.2846054737214689],[0.08504355073803001,0.0622332850954047]]","[[1.0,0.9100694444444445],[1.0,0.7523148148148148]]","[[13.954889931502166,6.165015248899107],[3.8499959186271386,2.0890915508623475]]","[1.0,1.0]","[12.565839474289506,3.6668206060374224]","[0.00017374981899694023,0.00010301626578573767]","[0.09989058910696595,0.004359150648599973]","[0.099890588886208,0.004359150645150631]","[[0.12100136920257851,0.0787798081835111],[0.005662610185229116,0.0030556910602306878]]","[[0.12100136920257851,0.07877980796275315],[0.005662610185229116,0.0030556910498826593]]","[[0.34758864751568547,0.2804182288823304],[0.07522355919634854,0.05524260288587323]]","[[1.0,0.9078703703703703],[1.0,0.75]]","[[13.942300323203758,6.12912275173046],[3.9025573288952864,2.061478817904437]]","[1.0,1.0]","[12.527580783985279,3.6391401202590377]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,58,0.01680055,0.03513639,0.05193694,0.01535963,0.03385947,24.19081992,0.93086138,0.01491956,0,Phase2-退火(62%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.1046594472533023,0.005621926797795351]","[0.10465944744646549,0.005621926797795351]","[[0.1262325089700796,0.0830863853847539],[0.007325926248018665,0.0039179273251513085]]","[[0.1262325089700796,0.08308638569519476],[0.007325926248018665,0.003917927324288973]]","[[0.354897167119715,0.2878449191649755],[0.08537732798744131,0.06242293278790183]]","[[1.0,0.9119212962962963],[1.0,0.7518518518518519]]","[[13.938061136669583,6.158828501348142],[3.7600220724388405,2.1012578664002595]]","[1.0,1.0]","[12.572476706681428,3.7057484295633105]","[0.00017441843162857739,0.0001208775651321048]","[0.09842460839836686,0.007175191364216584]","[0.09842460812241943,0.007175191357317898]","[[0.11943684573526736,0.07741237034400304],[0.009237491739568887,0.005112890985414937]]","[[0.11943684573526736,0.07741236968172921],[0.009237491739568887,0.005112890957820195]]","[[0.34533789025412664,0.2779722876018948],[0.0960726836765254,0.07146300474802653]]","[[1.0,0.899074074074074],[1.0,0.7518518518518519]]","[[13.827265894854511,6.11879123405174],[3.5902085339581524,2.1032704724205864]]","[1.0,1.0]","[12.570667584737143,3.7329357818320945]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,59,0.01684809,0.03561292,0.05246101,0.01572292,0.03618268,24.10715263,0.93167263,0.01491956,0,Phase2-退火(63%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10598872259811119,0.005833634295224868]","[0.10598872257051645,0.0058336342995365465]","[[0.12766858337929957,0.0843088614443938],[0.00761680437458886,0.0040504641736064245]]","[[0.12766858337929957,0.08430886143059642],[0.00761680437458886,0.004050464183954453]]","[[0.3569241539747627,0.28997331774897045],[0.08705606500583667,0.06347089854103548]]","[[1.0,0.9160879629629629],[1.0,0.7541666666666667]]","[[13.935523133807711,6.174130644621672],[3.694828089961299,2.1159897490783974]]","[1.0,1.0]","[12.589687027754607,3.726634593804677]","[0.00018064744864305896,0.00012030999870586566]","[0.10745703478654225,0.006093323882669211]","[0.10745703478654225,0.006093323868871839]","[[0.12968868789849458,0.08522538167458993],[0.008009861164760811,0.0041767865988529395]]","[[0.12968868789849458,0.08522538172977942],[0.008009861164760811,0.004176786572982868]]","[[0.35985897845692105,0.2916752934455872],[0.0894606539496669,0.06458639049971546]]","[[1.0,0.9138888888888889],[1.0,0.7518518518518519]]","[[13.911784426371257,6.24782466535215],[3.6197450002034506,2.126995598828351]]","[1.0,1.0]","[12.727477391560873,3.745095157623291]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,60,0.02014421,0.03576009,0.05590431,0.01595459,0.03495203,24.07097490,0.93186190,0.01491956,0,Phase2-退火(65%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10555095983048281,0.006578768929466605]","[0.10555095972010382,0.006578768930328941]","[[0.12784530672210234,0.08325661187646566],[0.008448303889276252,0.004709233925677836]]","[[0.12784530672210234,0.08325661172469458],[0.008448303889276252,0.004709233926540172]]","[[0.35692997022911355,0.2877460693595586],[0.08867107672547853,0.06557860099193123]]","[[1.0,0.9118055555555555],[1.0,0.7555555555555555]]","[[13.958869338918616,6.185205103732922],[3.7884167194366456,2.1111652842274418]]","[1.0,1.0]","[12.576639938354493,3.6807488317842836]","[0.00023828424891689793,0.00014205566152398845]","[0.10425837199997019,0.005620840923101814]","[0.10425837216553864,0.005620840919652471]","[[0.1270827661509867,0.08143397840084853],[0.007511312735301477,0.0037303690677853644]]","[[0.1270827661509867,0.08143397834565905],[0.007511312735301477,0.003730369053987993]]","[[0.35618774096171063,0.28507852929609795],[0.08663166921447825,0.061035181361216086]]","[[1.0,0.9189814814814815],[1.0,0.7592592592592593]]","[[13.908142188743309,6.209146902296278],[3.7713954784252026,2.148281842690927]]","[1.0,1.0]","[12.619733831617568,3.7075424370942294]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,61,0.01676258,0.03485624,0.05161882,0.01576700,0.03600850,24.07298129,0.93121171,0.01491956,0,Phase2-退火(67%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.1046378989600473,0.005176548410586461]","[0.1046378989048578,0.0051765484114487965]","[[0.12672867293435114,0.08254712483397236],[0.006813526435548232,0.0035395703446637426]]","[[0.12672867293435114,0.08254712472359339],[0.006813526435548232,0.003539570349837757]]","[[0.35561612281534405,0.28692569384972255],[0.0823156556321515,0.059303490369132274]]","[[1.0,0.9101851851851852],[1.0,0.7523148148148148]]","[[13.986575508117676,6.151608421184399],[3.810369254483117,2.109308163766508]]","[1.0,1.0]","[12.50475400465506,3.6763345771365694]","[0.00017824244608130322,9.422740823639389e-05]","[0.1086348506587523,0.004944271080333878]","[0.10863485043799435,0.00494427108378322]","[[0.13091111067268585,0.0863585900929239],[0.006436795148032683,0.003451746945372886]]","[[0.13091111067268585,0.08635858981697647],[0.006436795148032683,0.003451746972967629]]","[[0.361533819966846,0.29359163487399065],[0.08020048433983767,0.05871256703027972]]","[[1.0,0.9208333333333333],[1.0,0.75]]","[[14.012439282735189,6.224124717712402],[3.9546571961155643,2.0947629734321875]]","[1.0,1.0]","[12.572346002084238,3.585381513171726]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,62,0.01683330,0.03579396,0.05262727,0.01534617,0.03685077,24.19178332,0.93191937,0.01491956,0,Phase2-退火(68%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10684062059002894,0.005848151310864422]","[0.10684062049344734,0.005848151307415079]","[[0.12898285957398237,0.08469838091620692],[0.007501671496882207,0.004194631094664887]]","[[0.12898285957398237,0.08469838088861219],[0.007501671496882207,0.004194631092940215]]","[[0.3587476463229568,0.29063145087824926],[0.08601233403163927,0.06393686453639358]]","[[1.0,0.9098379629629629],[1.0,0.7537037037037037]]","[[13.963868086426347,6.190479350090027],[3.8968813931500472,2.1152377501682]]","[1.0,1.0]","[12.549652493441547,3.610259376190327]","[0.00019164049787192468,0.00010969406791479775]","[0.11058612239581567,0.0055719087348768005]","[0.1105861222854367,0.005571908769370229]","[[0.13350133691672925,0.0876709066607334],[0.007195078191795835,0.003948739255537037]]","[[0.13350133691672925,0.08767090677111238],[0.007195078191795835,0.0039487393245238945]]","[[0.365076975689994,0.29578699116353635],[0.08479249598803344,0.06279970217082236]]","[[1.0,0.9148148148148149],[1.0,0.75]]","[[13.997995129338017,6.273745448501022],[3.8040966828664144,2.1434991818887217]]","[1.0,1.0]","[12.68135072213632,3.7023965376394767]","[null,null]"
residual_simvq_k16-4_d2-2_rate094-20260726-215551,63,0.01645140,0.03582797,0.05227937,0.01521144,0.03527356,24.22831964,0.93212352,0.01491956,0,Phase2-退火(70%),0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.10757161399556531,0.005444526959089907]","[0.10757161402316005,0.005444526957365236]","[[0.12953663040642385,0.0856065972328738],[0.007018954866496777,0.003870099037454498]]","[[0.12953663040642385,0.08560659721907642],[0.007018954866496777,0.0038700990335739874]]","[[0.35950202174760676,0.2921731051195551],[0.08357400044246956,0.06200617049579267]]","[[1.0,0.9120370370370371],[1.0,0.75]]","[[13.97365828620063,6.193520683712429],[3.830839211410946,2.1169421915654785]]","[1.0,1.0]","[12.588870654282747,3.665792077559012]","[0.00017811922156801705,0.00010590493623533769]","[0.10644003213555725,0.0049502697704290905]","[0.1064400323011257,0.004950269773878433]","[[0.12768909837360734,0.0851909660630756],[0.006441905553004256,0.0034586339085190382]]","[[0.12768909837360734,0.08519096617345456],[0.006441905553004256,0.0034586339136930527]]","[[0.3570688918784813,0.29161021091319894],[0.08023216233209328,0.05876976361981145]]","[[1.0,0.9004629629629629],[1.0,0.75]]","[[13.87453766575566,6.083068921830919],[3.8605009043658223,2.098824750052558]]","[1.0,1.0]","[12.493033599853515,3.687848997116089]","[null,null]"
