run_id,epoch,layer,codebook_size,active_ratio,active_count,dead_count,perplexity,min_l2_dist,collapse_count,collapse_ratio,distance_reference_count,distance_stats_exact
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,10,0,16,1.0000000000,16,0,14.4889163971,7.8515396118,0,0.0000000000,16,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,10,1,2,1.0000000000,2,0,1.7794457674,11.1695327759,0,0.0000000000,2,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,20,0,16,1.0000000000,16,0,14.2788467407,7.8675560951,0,0.0000000000,16,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,20,1,2,1.0000000000,2,0,1.3397177458,16.0729217529,0,0.0000000000,2,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,30,0,16,1.0000000000,16,0,14.1918535233,7.9607548714,0,0.0000000000,16,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,30,1,2,1.0000000000,2,0,1.2864086628,18.7049312592,0,0.0000000000,2,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,40,0,16,1.0000000000,16,0,14.3592863083,8.2237882614,0,0.0000000000,16,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,40,1,2,1.0000000000,2,0,1.1486477852,20.3509998322,0,0.0000000000,2,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,50,0,16,1.0000000000,16,0,14.3452215195,8.1795415878,0,0.0000000000,16,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,50,1,2,1.0000000000,2,0,1.1124627590,21.1535587311,0,0.0000000000,2,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,60,0,16,1.0000000000,16,0,14.2952699661,8.0877456665,0,0.0000000000,16,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,60,1,2,1.0000000000,2,0,1.0875222683,17.0253410339,0,0.0000000000,2,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,70,0,16,1.0000000000,16,0,14.2236518860,8.0594749451,0,0.0000000000,16,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,70,1,2,1.0000000000,2,0,1.0979970694,13.6490373611,0,0.0000000000,2,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,80,0,16,1.0000000000,16,0,14.2793254852,8.0268821716,0,0.0000000000,16,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,80,1,2,1.0000000000,2,0,1.0616518259,5.8134365082,0,0.0000000000,2,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,90,0,16,1.0000000000,16,0,13.9458923340,8.1589870453,0,0.0000000000,16,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,90,1,2,1.0000000000,2,0,1.1400063038,4.7198700905,0,0.0000000000,2,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,100,0,16,1.0000000000,16,0,14.4248781204,8.2888278961,0,0.0000000000,16,1
exp12_rate044_A_patch_cb16-2_res6-6-20260713-154505,100,1,2,1.0000000000,2,0,1.2102459669,6.4618334770,0,0.0000000000,2,1
